"","TermID","Name","Frequency","PlotX","PlotY","LogSize","Value","Uniqueness","Dispensability","Representative","Eliminated","immune_system_processes","inflammatory_response","regulation_of_immune_system_processes","regulation_of_inflammatory_response","immune_response_regulating_signaling_pathway","cytokine_production","cytokine_mediated_signaling_pathway","defence_response_to_other_organism","leukocyte_proliferation"
"GO:0051988","GO:0051988"," regulation of attachment of spindle microtubules to kinetochore",0.0734920006783877," 6.16576484441615"," -3.67003983980627",1.14612803567824,-1.80708199863266,0.884261910743977,0.52680306," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0071824","GO:0071824"," protein-DNA complex subunit organization",1.19848493413986," 6.36536163330059"," 3.91181590990725",2.32837960343874,-1.7722998421434,0.913036950786766,0.52771343," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0002691","GO:0002691"," regulation of cellular extravasation",0.20351630957092," -0.865610392383654"," -5.98732560373644",1.56820172406699,2.06009456854491,0.896745241486123,0.53456449," null"," False","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0002687","GO:0002687"," positive regulation of leukocyte migration",0.763186160890949," null"," null",2.13353890837022,1.94528386447487,0.871353487264575,0.79401898," 2691"," True","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0030335","GO:0030335"," positive regulation of cell migration",2.90010741138561," null"," null",2.71096311899528,1.50052144817833,0.89201805212882,0.80529245," 2691"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0071675","GO:0071675"," regulation of mononuclear cell migration",0.638815082819831," null"," null",2.05690485133647,1.90831270318172,0.885349723755993,0.88549626," 2691"," True","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0002688","GO:0002688"," regulation of leukocyte chemotaxis",0.684040929391147," null"," null",2.08635983067475,1.74852880379465,0.871195732894666,0.89163909," 2691"," True","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:2000147","GO:2000147"," positive regulation of cell motility",3.03578495109955," null"," null",2.73078227566639,1.49183405928499,0.892102347337195,0.95657847," 2691"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007264","GO:0007264"," small GTPase mediated signal transduction",1.46984001356775," -4.58769434328615"," 0.590049004408274",2.41664050733828,1.49592348402202,0.909456740616935,0.5348194," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0090049","GO:0090049"," regulation of cell migration involved in sprouting angiogenesis",0.214822771213749," -0.464443459734243"," -6.49159110985171",1.5910646070265,1.99826154247015,0.922633628523234,0.53729343," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0043535","GO:0043535"," regulation of blood vessel endothelial cell migration",0.514444004748714," null"," null",1.96378782734556,1.74951075566791,0.916258024955453,0.80721735," 90049"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0031589","GO:0031589"," cell-substrate adhesion",1.04019447114026," 0.388430354285317"," -0.0954172151581167",2.26717172840301,1.59111198756996,0.981687024588376,0.54164759," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1902105","GO:1902105"," regulation of leukocyte differentiation",1.55463847588897," -0.969802277053443"," -3.69871228204333",2.44090908206522,1.64136286250941,0.922316503978362,0.54379679," null"," False","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0022616","GO:0022616"," DNA strand elongation",0.113064616428289," -6.62328584042035"," -1.64978487587746",1.32221929473392,-1.72701228522621,0.940340799601104,0.54456582," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006643","GO:0006643"," membrane lipid metabolic process",1.12499293346147," -5.60599882861788"," -4.42271950027579",2.30102999566398,1.48297336744678,0.932780715002696,0.55119594," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0016197","GO:0016197"," endosomal transport",1.25501724235401," -3.93687926786075"," 5.77741219577463",2.34830486304816,1.60900113830614,0.918399012628951,0.55370449," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0031577","GO:0031577"," spindle checkpoint signaling",0.141330770535361," -1.52647451037251"," -1.13467503244493",1.41497334797082,-1.82187434203102,0.811409614078005,0.55639327," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007093","GO:0007093"," mitotic cell cycle checkpoint signaling",0.644468313641246," null"," null",2.06069784035361,-1.69378659690392,0.687477315116096,0.8222624," 31577"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1901990","GO:1901990"," regulation of mitotic cell cycle phase transition",1.52071909096048," null"," null",2.43136376415899,-1.64314863134762,0.837928799332667,0.82860046," 31577"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:2000134","GO:2000134"," negative regulation of G1/S transition of mitotic cell cycle",0.378766465034767," null"," null",1.83250891270624,-1.59294487680624,0.836328954890945,0.83553661," 31577"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0045930","GO:0045930"," negative regulation of mitotic cell cycle",1.12499293346147," null"," null",2.30102999566398,-1.53518037102675,0.837737434817351,0.83797123," 31577"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1902807","GO:1902807"," negative regulation of cell cycle G1/S phase transition",0.412685849963254," null"," null",1.86923171973098,-1.57621265328894,0.83698626772192,0.87167267," 31577"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1901988","GO:1901988"," negative regulation of cell cycle phase transition",1.14195262592572," null"," null",2.30749603791321,-1.60845073452034,0.824266975680785,0.88334682," 31577"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0010948","GO:0010948"," negative regulation of cell cycle process",1.4076544745322," null"," null",2.39794000867204,-1.58991453600352,0.82945187348828,0.88949273," 31577"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0000075","GO:0000075"," cell cycle checkpoint signaling",0.814065238283679," null"," null",2.16136800223497,-1.65998226871544,0.782954360886195,0.90554578," 31577"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1901991","GO:1901991"," negative regulation of mitotic cell cycle phase transition",0.831024930747922," null"," null",2.17026171539496,-1.61689535118293,0.82575747802216,0.92100576," 31577"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0045123","GO:0045123"," cellular extravasation",0.231782463677992," -1.95589377686989"," 4.06776235670732",1.6232492903979,2.05951619711792,0.882943177614388,0.55748224," null"," False","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0097530","GO:0097530"," granulocyte migration",0.537056928034372," null"," null",1.98227123303957,1.79896040887374,0.874181154789562,0.76225898," 45123"," True","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0097529","GO:0097529"," myeloid leukocyte migration",0.70100062185539," null"," null",2.09691001300806,1.97288398169945,0.871132081658848,0.8450684," 45123"," True","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0071674","GO:0071674"," mononuclear cell migration",0.59924246706993," null"," null",2.02938377768521,1.94528014555264,0.872944184134664,0.85425579," 45123"," True","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0030595","GO:0030595"," leukocyte chemotaxis",0.808412007462265," null"," null",2.15836249209525,1.91249485371167,0.828736729206056,0.88041266," 45123"," True","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0010810","GO:0010810"," regulation of cell-substrate adhesion",1.2154446266041," 4.97077009664025"," -5.29560493178504",2.33445375115093,1.61481451489372,0.961804334657118,0.56316859," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0045785","GO:0045785"," positive regulation of cell adhesion",2.44219571485104," null"," null",2.63648789635337,1.61265444102904,0.943558921478502,0.75288672," 10810"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006875","GO:0006875"," cellular metal ion homeostasis",3.0923172593137," -0.378718991769877"," 7.48675813367051",2.73878055848437,1.29075750343489,0.936723638130116,0.56884064," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051321","GO:0051321"," meiotic cell cycle",1.31720278138956," 6.99138431472041"," -1.22592509646385",2.36921585741014,-1.76595919793184,0.886137776701614,0.5724619," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0034502","GO:0034502"," protein localization to chromosome",0.378766465034767," -3.61330808022555"," 6.38749042557621",1.83250891270624,-1.73052378854796,0.926001663424739,0.57311593," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0048010","GO:0048010"," vascular endothelial growth factor receptor signaling pathway",0.169596924642433," -6.13286262411621"," 1.21890497343283",1.49136169383427,1.69920659197492,0.929953970425679,0.58407067," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007160","GO:0007160"," cell-matrix adhesion",0.717960314319634," 0.59847028104474"," -0.196458289875169",2.10720996964787,1.54271472783062,0.982199468129805,0.58439003," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0002011","GO:0002011"," morphogenesis of an epithelial sheet",0.282661541070722," 3.35177584367846"," 6.68542471270122",1.70757017609794,1.91120755695824,0.964680640063206,0.58734374," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0000281","GO:0000281"," mitotic cytokinesis",0.373113234213353," 7.0780413315823"," -1.46813988749542",1.82607480270083,-1.71895219131943,0.877840458710966,0.58869593," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0050921","GO:0050921"," positive regulation of chemotaxis",0.797105545819436," -1.88694140407497"," -5.72951443615426",2.15228834438306,1.93517547129927,0.894290092786705,0.58874093," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0098876","GO:0098876"," vesicle-mediated transport to the plasma membrane",0.661428006105489," -4.02123930398941"," 5.89471211459188",2.07188200730613,1.76052453747168,0.917622356786261,0.58887229," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0072659","GO:0072659"," protein localization to plasma membrane",1.11933970264006," null"," null",2.29885307640971,1.58034702523209,0.915945664406007,0.72779408," 98876"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0090150","GO:0090150"," establishment of protein localization to membrane",1.14195262592572," null"," null",2.30749603791321,1.57281043317793,0.915581128545898,0.80906077," 98876"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0060271","GO:0060271"," cilium assembly",1.69596924642433," 5.77674374320993"," 2.94129872016787",2.47856649559384,-1.67813271436682,0.859922074658988,0.59018237," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0042073","GO:0042073"," intraciliary transport",0.226129232856578," null"," null",1.61278385671974,-1.66192651017119,0.800188351981495,0.76661877," 60271"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0035082","GO:0035082"," axoneme assembly",0.463564927355984," null"," null",1.91907809237607,-1.68701068816163,0.853421156196564,0.82484706," 60271"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0070286","GO:0070286"," axonemal dynein complex assembly",0.209169540392334," null"," null",1.57978359661681,-1.70398420498158,0.8532069597593,0.86834617," 60271"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0046605","GO:0046605"," regulation of centrosome cycle",0.277008310249307," 5.51705303379689"," -3.66433825169336",1.69897000433602,-1.68659903011074,0.862153647819756,0.59052751," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0097711","GO:0097711"," ciliary basal body-plasma membrane docking",0.0113064616428289," 3.09088795345459"," 3.23649782083204",0.477121254719662,-1.7477546219472,0.861628497680431,0.59216547," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006333","GO:0006333"," chromatin assembly or disassembly",0.870597546497823," 6.5238323861374"," 2.15957234047746",2.19033169817029,-1.55908972680311,0.863341302596565,0.60240783," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007098","GO:0007098"," centrosome cycle",0.503137543105885," 6.183994435873"," 0.651128316883834",1.95424250943932,-1.88829445034134,0.795834554344638,0.60689735," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007099","GO:0007099"," centriole replication",0.135677539713947," null"," null",1.39794000867204,-1.72775531377901,0.809068827610812,0.86021547," 7098"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0098534","GO:0098534"," centriole assembly",0.169596924642433," null"," null",1.49136169383427,-1.77751423596633,0.873477472919739,0.87666155," 7098"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051298","GO:0051298"," centrosome duplication",0.20351630957092," null"," null",1.56820172406699,-1.76828015609372,0.810375669734554,0.8905732," 7098"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006897","GO:0006897"," endocytosis",2.87184125727853," -4.32871506515899"," 5.46038801608327",2.70671778233676,1.53687540512557,0.933700190798827,0.6123672," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006323","GO:0006323"," DNA packaging",1.01192831703318," 6.51902647423225"," 2.29575507372904",2.25527250510331,-1.87287402772483,0.855277338541908,0.6127257," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0030261","GO:0030261"," chromosome condensation",0.25439538696365," null"," null",1.66275783168157,-1.81682986561606,0.87003270464034,0.78094037," 6323"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0032508","GO:0032508"," DNA duplex unwinding",0.469218158177398," null"," null",1.92427928606188,-1.69532547584291,0.864812442647961,0.82896311," 6323"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0032392","GO:0032392"," DNA geometric change",0.497484312284471," null"," null",1.94939000664491,-1.70759964776468,0.864129637925678,0.83386286," 6323"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:2001251","GO:2001251"," negative regulation of chromosome organization",0.429645542427497," 4.23702871999383"," -3.81520778006596",1.88649072517248,-1.79257880204853,0.89242087265342,0.614846," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0050920","GO:0050920"," regulation of chemotaxis",1.22675108824693," -2.10718417246244"," -5.95267769264018",2.3384564936046,1.86059444405497,0.904736990002186,0.61742604," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007346","GO:0007346"," regulation of mitotic cell cycle",2.41392956074397," 6.03677339624696"," -3.65429511457958",2.63144376901317,-1.53629661193578,0.863067813834423,0.61775763," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051306","GO:0051306"," mitotic sister chromatid separation",0.0169596924642433," 6.67310161026501"," 0.37525819489102",0.602059991327962,-1.90284349900407,0.821868165862536,0.62427362," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0032465","GO:0032465"," regulation of cytokinesis",0.514444004748714," 6.05367159002847"," -3.55566167501009",1.96378782734556,-1.67789265997622,0.864479942788242,0.6258471," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006954","GO:0006954"," inflammatory response",2.80965571824298," -7.40227963593533"," 1.52591181840258",2.69722934275972,1.52390479561621,0.954723586042362,0.62747148," null"," False","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051271","GO:0051271"," negative regulation of cellular component movement",1.65074339985302," 0.0284518678707436"," -6.6465100765621",2.46686762035411,1.80850317651081,0.904343884334523,0.63030241," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051272","GO:0051272"," positive regulation of cellular component movement",3.10362372095653," null"," null",2.74036268949424,1.56756450874467,0.909074647662371,0.71144549," 51271"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0035809","GO:0035809"," regulation of urine volume",0.124371078071118," 0.123961209524262"," 7.68007249321412",1.36172783601759,1.99173301651084,0.936032403538199,0.63692203," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0002274","GO:0002274"," myeloid leukocyte activation",0.757532930069535," -0.57551731300158"," 3.15433924211033",2.13033376849501,1.77459541279963,0.906422883975481,0.64177117," null"," False","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0046649","GO:0046649"," lymphocyte activation",2.1934535587088," null"," null",2.58994960132571,1.57534799279137,0.896268649811751,0.79985915," 2274"," True","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0042113","GO:0042113"," B cell activation",0.927129854711968," null"," null",2.21748394421391,1.66300497216648,0.903695762797662,0.8188689," 2274"," True","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0030098","GO:0030098"," lymphocyte differentiation",1.39634801288937," null"," null",2.39445168082622,1.61278783025419,0.858671051108601,0.86031553," 2274"," True","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0042110","GO:0042110"," T cell activation",1.35112216631805," null"," null",2.38021124171161,1.53032439128268,0.900170229641184,0.87129387," 2274"," True","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0030217","GO:0030217"," T cell differentiation",0.814065238283679," null"," null",2.16136800223497,1.73955284433318,0.865777391709328,0.89443062," 2274"," True","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1903131","GO:1903131"," mononuclear cell differentiation",1.61117078410312," null"," null",2.45636603312904,1.68464172352679,0.88124881620455,0.91991788," 2274"," True","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0014829","GO:0014829"," vascular associated smooth muscle contraction",0.090451693142631," 0.326032533011235"," 7.76888254762843",1.23044892137827,1.91131907662081,0.93888393600049,0.64292372," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0002764","GO:0002764"," immune response-regulating signaling pathway",2.04646955735203," -3.00837252914427"," -2.69585772432571",2.55990662503611,1.64959271729581,0.866359195758793,0.64395846," null"," False","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"GO:0048730","GO:0048730"," epidermis morphogenesis",0.186556617106676," 3.42231851396847"," 6.78196236036721",1.53147891704226,2.08236654768287,0.965380191880423,0.64747699," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0001667","GO:0001667"," ameboidal-type cell migration",1.00062185539036," -3.31866434700924"," 4.71245782508183",2.25042000230889,1.50393899681373,0.922489163526658,0.64843453," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0031023","GO:0031023"," microtubule organizing center organization",0.582282774605687," 5.50165499883184"," 2.02939309090913",2.01703333929878,-1.88295955056158,0.873162593815008,0.65005022," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1903046","GO:1903046"," meiotic cell cycle process",0.972355701283283," 6.85006024561492"," -1.26419475795701",2.2380461031288,-1.71746495484822,0.863276030311477,0.65127081," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007143","GO:0007143"," female meiotic nuclear division",0.163943693821019," null"," null",1.47712125471966,-1.67613298675833,0.803501187197176,0.77356417," 1903046"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0070192","GO:0070192"," chromosome organization involved in meiotic cell cycle",0.384419695856182," null"," null",1.83884909073726,-1.71465888879922,0.789664602753699,0.83823114," 1903046"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007127","GO:0007127"," meiosis I",0.695347391033976," null"," null",2.09342168516224,-1.7797852015414,0.794976272834352,0.88997189," 1903046"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0045132","GO:0045132"," meiotic chromosome segregation",0.503137543105885," null"," null",1.95424250943932,-1.760020790682,0.792148112289639,0.91144215," 1903046"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0061982","GO:0061982"," meiosis I cell cycle process",0.706653852676805," null"," null",2.10037054511756,-1.77505535973287,0.865453339166072,0.92494699," 1903046"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0140013","GO:0140013"," meiotic nuclear division",0.893210469783481," null"," null",2.20139712432045,-1.71497691903414,0.790516036462185,0.94889786," 1903046"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0044770","GO:0044770"," cell cycle phase transition",0.983662162926112," 6.99964894859812"," -1.52964185274614",2.24303804868629,-1.58669407596553,0.874734184226439,0.65210743," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007052","GO:0007052"," mitotic spindle organization",0.520097235570128," 6.26654433114981"," 0.617667007374037",1.96848294855394,-1.80823480771979,0.792420183687681,0.65212142," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0090307","GO:0090307"," mitotic spindle assembly",0.271355079427893," null"," null",1.69019608002851,-1.63230656773867,0.78566580145787,0.88657387," 7052"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0043547","GO:0043547"," positive regulation of GTPase activity",1.4472270902821," 4.14359302106081"," -5.96323474348021",2.40993312333129,1.58676574850957,0.973068902312903,0.65501655," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0002521","GO:0002521"," leukocyte differentiation",1.94471140256657," 0.985622984182003"," 4.89529227860663",2.53781909507327,1.62031005178733,0.881019704301348,0.65517554," null"," False","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0030099","GO:0030099"," myeloid cell differentiation",1.25501724235401," null"," null",2.34830486304816,1.5672528957233,0.886120986539839,0.80068092," 2521"," True","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0002275","GO:0002275"," myeloid cell activation involved in immune response",0.327887387642037," -0.637784822536858"," 2.94128404245213",1.77085201164214,1.52707185893981,0.883759782740445,0.65648785," null"," False","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0042119","GO:0042119"," neutrophil activation",0.15263723217819," null"," null",1.44715803134222,1.52551957468643,0.911492006549022,0.79407176," 2275"," True","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0036230","GO:0036230"," granulocyte activation",0.175250155463848," null"," null",1.50514997831991,1.51013993041035,0.912932811319996,0.8031628," 2275"," True","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0043312","GO:0043312"," neutrophil degranulation",0.0339193849284866," null"," null",0.845098040014257,1.50384780030336,0.848299375973358,0.87545611," 2275"," True","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0002283","GO:0002283"," neutrophil activation involved in immune response",0.0791452314998021," null"," null",1.17609125905568,1.50384780030336,0.893904571842079,0.9298921," 2275"," True","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0044782","GO:0044782"," cilium organization",1.88252586353101," 5.75925721861178"," 2.74166320252065",2.52374646681156,-1.67626225359016,0.876142066627952,0.65821689," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0060326","GO:0060326"," cell chemotaxis",1.14760585674713," -4.49126322097306"," 3.74781294931903",2.3096301674259,2.10464194377227,0.872532187934786,0.65850198," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007411","GO:0007411"," axon guidance",1.24371078071118," null"," null",2.34439227368511,1.66913631100222,0.800440717969821,0.78465845," 60326"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0097485","GO:0097485"," neuron projection guidance",1.24936401153259," null"," null",2.34635297445064,1.63611213866297,0.800614933183174,0.81818597," 60326"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007409","GO:0007409"," axonogenesis",1.85991294024535," null"," null",2.51851393987789,1.34362612182631,0.861296717007482,0.90660877," 60326"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0045047","GO:0045047"," protein targeting to ER",0.180903386285262," -3.92385927071921"," 6.27016479260794",1.51851393987789,2.1631574587408,0.91627918293914,0.65892363," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0072599","GO:0072599"," establishment of protein localization to endoplasmic reticulum",0.20351630957092," null"," null",1.56820172406699,2.17575007697394,0.924082379813848,0.90052499," 45047"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
