"","X","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","immune_system_processes","inflammatory_response","regulation_of_immune_system_processes","regulation_of_inflammatory_response","immune_response_regulating_signaling_pathway","cytokine_production"
"GO:0000281","GO:0000281","GO:0000281","mitotic cytokinesis",52,-0.604707623194717,-1.71532055705777,0.00144413096003681,0.0225444888761303,0.0187483668496007,1839,"tags=40%, list=16%, signal=34%","ENSG00000158411/ENSG00000213024/ENSG00000115561/ENSG00000133026/ENSG00000164114/ENSG00000140463/ENSG00000117632/ENSG00000138175/ENSG00000138180/ENSG00000096093/ENSG00000114346/ENSG00000161800/ENSG00000149503/ENSG00000138182/ENSG00000122966/ENSG00000112984/ENSG00000011426/ENSG00000090889/ENSG00000137807/ENSG00000136108/ENSG00000166851","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0030336","GO:0030336","GO:0030336","negative regulation of cell migration",181,0.345629603408351,1.47702762296392,0.00150159163321562,0.0233052259585413,0.0193810082891784,2065,"tags=34%, list=18%, signal=28%","ENSG00000112175/ENSG00000163686/ENSG00000162552/ENSG00000123612/ENSG00000196090/ENSG00000137801/ENSG00000134830/ENSG00000175471/ENSG00000106991/ENSG00000101280/ENSG00000122592/ENSG00000081189/ENSG00000164690/ENSG00000164938/ENSG00000075213/ENSG00000128917/ENSG00000146674/ENSG00000015413/ENSG00000166923/ENSG00000185532/ENSG00000139146/ENSG00000171522/ENSG00000168675/ENSG00000173334/ENSG00000145147/ENSG00000204472/ENSG00000148400/ENSG00000107562/ENSG00000153233/ENSG00000118689/ENSG00000103034/ENSG00000100065/ENSG00000089820/ENSG00000091879/ENSG00000108187/ENSG00000276644/ENSG00000123384/ENSG00000173269/ENSG00000196369/ENSG00000168329/ENSG00000006638/ENSG00000116044/ENSG00000164741/ENSG00000197635/ENSG00000271447/ENSG00000136826/ENSG00000120129/ENSG00000284357/ENSG00000184113/ENSG00000137872/ENSG00000181467/ENSG00000138061/ENSG00000139567/ENSG00000166780/ENSG00000143537/ENSG00000143507/ENSG00000187391/ENSG00000122707/ENSG00000066056/ENSG00000159167/ENSG00000171791","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0090383","GO:0090383","GO:0090383","phagosome acidification",21,0.647497720502065,1.89827445402352,0.001570474050196,0.0242334131618394,0.0201529039967348,2596,"tags=71%, list=23%, signal=55%","ENSG00000179331/ENSG00000110719/ENSG00000113732/ENSG00000047249/ENSG00000100554/ENSG00000117410/ENSG00000136888/ENSG00000143882/ENSG00000114573/ENSG00000147416/ENSG00000159720/ENSG00000123892/ENSG00000155097/ENSG00000171130/ENSG00000128524","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0033173","GO:0033173","GO:0033173","calcineurin-NFAT signaling cascade",29,-0.668555586077308,-1.72164496159926,0.00162880712161148,0.025061098623296,0.0208412208067867,321,"tags=31%, list=3%, signal=30%","ENSG00000058668/ENSG00000187446/ENSG00000151320/ENSG00000171735/ENSG00000163576/ENSG00000121753/ENSG00000248746/ENSG00000017427/ENSG00000177791","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007188","GO:0007188","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway",141,0.366800954637769,1.54556070615519,0.0016864053872017,0.0256316584015447,0.0213157076798761,982,"tags=21%, list=9%, signal=20%","ENSG00000111452/ENSG00000274286/ENSG00000125910/ENSG00000163873/ENSG00000019169/ENSG00000151617/ENSG00000263715/ENSG00000123146/ENSG00000106128/ENSG00000169313/ENSG00000166073/ENSG00000258839/ENSG00000170214/ENSG00000198121/ENSG00000120907/ENSG00000150594/ENSG00000204681/ENSG00000186642/ENSG00000181072/ENSG00000177963/ENSG00000171522/ENSG00000128310/ENSG00000128165/ENSG00000197746/ENSG00000128271/ENSG00000165029/ENSG00000151577/ENSG00000138031/ENSG00000133019/ENSG00000105290","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0042060","GO:0042060","GO:0042060","wound healing",346,0.291363246524724,1.26009337397523,0.00168649837362011,0.0256316584015447,0.0213157076798761,1854,"tags=27%, list=16%, signal=23%","ENSG00000143954/ENSG00000244734/ENSG00000004939/ENSG00000274286/ENSG00000213931/ENSG00000178732/ENSG00000124491/ENSG00000162552/ENSG00000169704/ENSG00000115956/ENSG00000132703/ENSG00000142871/ENSG00000113721/ENSG00000196581/ENSG00000158856/ENSG00000069018/ENSG00000137801/ENSG00000169313/ENSG00000134954/ENSG00000043462/ENSG00000141968/ENSG00000164690/ENSG00000124762/ENSG00000160323/ENSG00000110080/ENSG00000165025/ENSG00000143278/ENSG00000149781/ENSG00000137509/ENSG00000154764/ENSG00000183087/ENSG00000150594/ENSG00000196415/ENSG00000142615/ENSG00000154127/ENSG00000189114/ENSG00000103175/ENSG00000198517/ENSG00000166311/ENSG00000138639/ENSG00000185532/ENSG00000160999/ENSG00000153208/ENSG00000108405/ENSG00000166501/ENSG00000128271/ENSG00000185022/ENSG00000110756/ENSG00000164111/ENSG00000111186/ENSG00000088926/ENSG00000167601/ENSG00000105825/ENSG00000109758/ENSG00000121966/ENSG00000101335/ENSG00000100311/ENSG00000141506/ENSG00000070193/ENSG00000076706/ENSG00000006638/ENSG00000116044/ENSG00000144668/ENSG00000128052/ENSG00000100099/ENSG00000204305/ENSG00000135605/ENSG00000171132/ENSG00000024422/ENSG00000197943/ENSG00000010278/ENSG00000118503/ENSG00000186222/ENSG00000065675/ENSG00000111679/ENSG00000164251/ENSG00000159176/ENSG00000111145/ENSG00000096968/ENSG00000164220/ENSG00000284357/ENSG00000135046/ENSG00000158769/ENSG00000157680/ENSG00000101076/ENSG00000105974/ENSG00000138185/ENSG00000131381/ENSG00000181467/ENSG00000177119/ENSG00000197461/ENSG00000107099/ENSG00000186115/ENSG00000166949","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0008217","GO:0008217","GO:0008217","regulation of blood pressure",104,0.392870701032515,1.58079070398021,0.00173619659700706,0.026174591217403,0.0217672195177504,1953,"tags=37%, list=17%, signal=31%","ENSG00000244734/ENSG00000274286/ENSG00000151617/ENSG00000177674/ENSG00000102032/ENSG00000101160/ENSG00000121064/ENSG00000136160/ENSG00000170214/ENSG00000103647/ENSG00000137509/ENSG00000120907/ENSG00000183087/ENSG00000265107/ENSG00000108405/ENSG00000128165/ENSG00000127129/ENSG00000176387/ENSG00000151577/ENSG00000095303/ENSG00000100311/ENSG00000145244/ENSG00000006638/ENSG00000070961/ENSG00000153904/ENSG00000113441/ENSG00000164116/ENSG00000118432/ENSG00000169252/ENSG00000164251/ENSG00000151490/ENSG00000158769/ENSG00000186115/ENSG00000145536/ENSG00000166949/ENSG00000166825/ENSG00000139567/ENSG00000073756","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0002685","GO:0002685","GO:0002685","regulation of leukocyte migration",119,0.386258265918656,1.57425307898646,0.0017575137602017,0.0262936299461625,0.0218662140777227,1677,"tags=33%, list=15%, signal=28%","ENSG00000007908/ENSG00000112175/ENSG00000150455/ENSG00000115232/ENSG00000137801/ENSG00000134830/ENSG00000119630/ENSG00000133789/ENSG00000169313/ENSG00000122592/ENSG00000100600/ENSG00000110080/ENSG00000177105/ENSG00000174600/ENSG00000182578/ENSG00000183087/ENSG00000089060/ENSG00000128340/ENSG00000130300/ENSG00000166923/ENSG00000167207/ENSG00000171522/ENSG00000145147/ENSG00000204472/ENSG00000127129/ENSG00000107562/ENSG00000110651/ENSG00000151651/ENSG00000168329/ENSG00000197635/ENSG00000271447/ENSG00000204305/ENSG00000186810/ENSG00000143369/ENSG00000164251/ENSG00000102181/ENSG00000120129/ENSG00000135046/ENSG00000126353","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE"
"GO:0040013","GO:0040013","GO:0040013","negative regulation of locomotion",216,0.338008322307738,1.45957091330304,0.00176224042495944,0.0262936299461625,0.0218662140777227,2065,"tags=33%, list=18%, signal=27%","ENSG00000112175/ENSG00000163686/ENSG00000162552/ENSG00000123612/ENSG00000196090/ENSG00000137801/ENSG00000134830/ENSG00000175471/ENSG00000106991/ENSG00000101280/ENSG00000122592/ENSG00000081189/ENSG00000164690/ENSG00000164938/ENSG00000075213/ENSG00000128917/ENSG00000146674/ENSG00000015413/ENSG00000166923/ENSG00000185532/ENSG00000138623/ENSG00000139146/ENSG00000171522/ENSG00000099250/ENSG00000168675/ENSG00000173334/ENSG00000145147/ENSG00000204472/ENSG00000153993/ENSG00000148400/ENSG00000128271/ENSG00000107562/ENSG00000153233/ENSG00000118689/ENSG00000103034/ENSG00000100065/ENSG00000185033/ENSG00000089820/ENSG00000091879/ENSG00000108187/ENSG00000276644/ENSG00000123384/ENSG00000168758/ENSG00000173269/ENSG00000196369/ENSG00000168329/ENSG00000006638/ENSG00000116044/ENSG00000164741/ENSG00000196104/ENSG00000197635/ENSG00000271447/ENSG00000136826/ENSG00000120129/ENSG00000284357/ENSG00000151490/ENSG00000184113/ENSG00000137872/ENSG00000082684/ENSG00000181467/ENSG00000138061/ENSG00000139567/ENSG00000167680/ENSG00000166780/ENSG00000143537/ENSG00000143507/ENSG00000187391/ENSG00000122707/ENSG00000066056/ENSG00000159167/ENSG00000171791","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0060561","GO:0060561","GO:0060561","apoptotic process involved in morphogenesis",13,0.731095194581401,1.911884104015,0.00176308663059115,0.0262936299461625,0.0218662140777227,1095,"tags=46%, list=10%, signal=42%","ENSG00000142871/ENSG00000054598/ENSG00000066336/ENSG00000148400/ENSG00000184916/ENSG00000067182","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0043171","GO:0043171","GO:0043171","peptide catabolic process",21,0.63945424779304,1.87469333816517,0.00179237673337876,0.0265819427208589,0.0221059797116714,3258,"tags=71%, list=28%, signal=51%","ENSG00000104324/ENSG00000128965/ENSG00000160323/ENSG00000015413/ENSG00000166340/ENSG00000168060/ENSG00000113441/ENSG00000120054/ENSG00000166825/ENSG00000108039/ENSG00000111144/ENSG00000172901/ENSG00000133475/ENSG00000143942/ENSG00000072657","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0032543","GO:0032543","GO:0032543","mitochondrial translation",113,-0.513655299871666,-1.58235652747036,0.00187922555814527,0.0276396288014809,0.0229855688103719,3575,"tags=50%, list=31%, signal=34%","ENSG00000112110/ENSG00000048544/ENSG00000182154/ENSG00000132300/ENSG00000116898/ENSG00000125901/ENSG00000174547/ENSG00000166902/ENSG00000011376/ENSG00000132676/ENSG00000136522/ENSG00000117593/ENSG00000139131/ENSG00000172172/ENSG00000111639/ENSG00000061794/ENSG00000179271/ENSG00000182180/ENSG00000059691/ENSG00000165526/ENSG00000172590/ENSG00000154719/ENSG00000169288/ENSG00000178952/ENSG00000108561/ENSG00000148824/ENSG00000178694/ENSG00000183978/ENSG00000116874/ENSG00000175110/ENSG00000086504/ENSG00000175581/ENSG00000123297/ENSG00000174173/ENSG00000120333/ENSG00000062582/ENSG00000082515/ENSG00000155906/ENSG00000182199/ENSG00000122140/ENSG00000105364/ENSG00000067704/ENSG00000254858/ENSG00000131368/ENSG00000180992/ENSG00000116221/ENSG00000158042/ENSG00000137288/ENSG00000112996/ENSG00000185608/ENSG00000138095/ENSG00000262814/ENSG00000183617/ENSG00000055950/ENSG00000259494/ENSG00000090263","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0090049","GO:0090049","GO:0090049","regulation of cell migration involved in sprouting angiogenesis",30,0.591446984118625,1.84010974994379,0.0020066714487469,0.0290341974657444,0.0241453149930521,3302,"tags=60%, list=29%, signal=43%","ENSG00000137801/ENSG00000128917/ENSG00000048052/ENSG00000148400/ENSG00000100065/ENSG00000173269/ENSG00000006638/ENSG00000128052/ENSG00000136826/ENSG00000011405/ENSG00000135046/ENSG00000073756/ENSG00000117020/ENSG00000137764/ENSG00000102359/ENSG00000133121/ENSG00000166068/ENSG00000119185","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0034660","GO:0034660","GO:0034660","ncRNA metabolic process",395,-0.40114438064902,-1.33960739412835,0.00204088238786343,0.029252726966112,0.0243270477110952,4016,"tags=49%, list=35%, signal=33%","ENSG00000071894/ENSG00000261236/ENSG00000188917/ENSG00000039123/ENSG00000124541/ENSG00000138442/ENSG00000075914/ENSG00000133316/ENSG00000182173/ENSG00000196305/ENSG00000179041/ENSG00000070061/ENSG00000165733/ENSG00000172053/ENSG00000108592/ENSG00000102309/ENSG00000172409/ENSG00000052749/ENSG00000077348/ENSG00000166166/ENSG00000164338/ENSG00000141076/ENSG00000183665/ENSG00000206557/ENSG00000100416/ENSG00000187531/ENSG00000136891/ENSG00000160256/ENSG00000105202/ENSG00000088930/ENSG00000113407/ENSG00000141543/ENSG00000107371/ENSG00000055044/ENSG00000138777/ENSG00000164967/ENSG00000127804/ENSG00000213638/ENSG00000006744/ENSG00000120800/ENSG00000037474/ENSG00000072506/ENSG00000119616/ENSG00000137760/ENSG00000148300/ENSG00000088247/ENSG00000272047/ENSG00000161956/ENSG00000185085/ENSG00000113643/ENSG00000185418/ENSG00000184967/ENSG00000213782/ENSG00000104356/ENSG00000169519/ENSG00000185163/ENSG00000182362/ENSG00000120314/ENSG00000173113/ENSG00000011376/ENSG00000092094/ENSG00000171824/ENSG00000179988/ENSG00000143303/ENSG00000089048/ENSG00000100890/ENSG00000160208/ENSG00000143624/ENSG00000100220/ENSG00000126070/ENSG00000130713/ENSG00000165832/ENSG00000162408/ENSG00000101574/ENSG00000164941/ENSG00000164167/ENSG00000196943/ENSG00000067533/ENSG00000112855/ENSG00000134077/ENSG00000137513/ENSG00000011260/ENSG00000117593/ENSG00000139131/ENSG00000178896/ENSG00000065457/ENSG00000145982/ENSG00000186868/ENSG00000037897/ENSG00000091127/ENSG00000105671/ENSG00000126524/ENSG00000114767/ENSG00000135297/ENSG00000126749/ENSG00000136271/ENSG00000059691/ENSG00000255508/ENSG00000182117/ENSG00000162396/ENSG00000165526/ENSG00000124784/ENSG00000122687/ENSG00000167118/ENSG00000113360/ENSG00000101811/ENSG00000169288/ENSG00000124228/ENSG00000154743/ENSG00000160917/ENSG00000087302/ENSG00000117174/ENSG00000186281/ENSG00000178694/ENSG00000123737/ENSG00000167264/ENSG00000227057/ENSG00000135974/ENSG00000135698/ENSG00000133706/ENSG00000155275/ENSG00000140105/ENSG00000116874/ENSG00000123064/ENSG00000165118/ENSG00000145912/ENSG00000183520/ENSG00000170291/ENSG00000177971/ENSG00000072756/ENSG00000174173/ENSG00000144535/ENSG00000065183/ENSG00000204394/ENSG00000124383/ENSG00000198874/ENSG00000196678/ENSG00000196976/ENSG00000142207/ENSG00000103707/ENSG00000147679/ENSG00000138785/ENSG00000138050/ENSG00000067704/ENSG00000007376/ENSG00000174720/ENSG00000166986/ENSG00000163832/ENSG00000146223/ENSG00000145220/ENSG00000169718/ENSG00000177192/ENSG00000273611/ENSG00000152684/ENSG00000120699/ENSG00000112578/ENSG00000059588/ENSG00000043514/ENSG00000122085/ENSG00000255561/ENSG00000198000/ENSG00000101945/ENSG00000144034/ENSG00000138385/ENSG00000138035/ENSG00000186666/ENSG00000132467/ENSG00000266967/ENSG00000130299/ENSG00000198860/ENSG00000131914/ENSG00000247626/ENSG00000172183/ENSG00000152464/ENSG00000213339/ENSG00000107833/ENSG00000165359/ENSG00000124571/ENSG00000134440/ENSG00000154813/ENSG00000171262/ENSG00000104626/ENSG00000180817/ENSG00000095627/ENSG00000169972/ENSG00000173809/ENSG00000163312/ENSG00000077800/ENSG00000150773/ENSG00000162639/ENSG00000152670/ENSG00000178997","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0032438","GO:0032438","GO:0032438","melanosome organization",21,0.634246526072041,1.85942581707031,0.00204615837579899,0.029252726966112,0.0243270477110952,2424,"tags=62%, list=21%, signal=49%","ENSG00000169554/ENSG00000104164/ENSG00000189114/ENSG00000143553/ENSG00000118508/ENSG00000065000/ENSG00000100099/ENSG00000186222/ENSG00000196072/ENSG00000123892/ENSG00000188428/ENSG00000137177/ENSG00000107521","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0050817","GO:0050817","GO:0050817","coagulation",222,0.314707045968857,1.38155585502135,0.00208902025489297,0.0297420777089962,0.0247339998179328,1835,"tags=32%, list=16%, signal=27%","ENSG00000244734/ENSG00000004939/ENSG00000274286/ENSG00000213931/ENSG00000178732/ENSG00000124491/ENSG00000169704/ENSG00000115956/ENSG00000158856/ENSG00000069018/ENSG00000137801/ENSG00000169313/ENSG00000043462/ENSG00000141968/ENSG00000164690/ENSG00000160323/ENSG00000110080/ENSG00000165025/ENSG00000143278/ENSG00000149781/ENSG00000137509/ENSG00000183087/ENSG00000150594/ENSG00000196415/ENSG00000142615/ENSG00000154127/ENSG00000189114/ENSG00000198517/ENSG00000185532/ENSG00000160999/ENSG00000153208/ENSG00000108405/ENSG00000166501/ENSG00000128271/ENSG00000185022/ENSG00000110756/ENSG00000164111/ENSG00000088926/ENSG00000167601/ENSG00000105825/ENSG00000109758/ENSG00000101335/ENSG00000100311/ENSG00000141506/ENSG00000006638/ENSG00000116044/ENSG00000100099/ENSG00000135605/ENSG00000171132/ENSG00000024422/ENSG00000197943/ENSG00000010278/ENSG00000186222/ENSG00000065675/ENSG00000111679/ENSG00000164251/ENSG00000159176/ENSG00000096968/ENSG00000164220/ENSG00000158769/ENSG00000157680/ENSG00000101076/ENSG00000105974/ENSG00000138185/ENSG00000131381/ENSG00000181467/ENSG00000177119/ENSG00000197461/ENSG00000107099/ENSG00000186115","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0030155","GO:0030155","GO:0030155","regulation of cell adhesion",447,0.262192474322299,1.213318659403,0.00209647804745942,0.0297688731260261,0.0247562833263825,2079,"tags=30%, list=18%, signal=26%","ENSG00000007908/ENSG00000162552/ENSG00000142871/ENSG00000196581/ENSG00000158856/ENSG00000159216/ENSG00000115232/ENSG00000137801/ENSG00000162692/ENSG00000179388/ENSG00000133789/ENSG00000169313/ENSG00000133878/ENSG00000122592/ENSG00000114378/ENSG00000134954/ENSG00000141968/ENSG00000164690/ENSG00000077420/ENSG00000187678/ENSG00000110080/ENSG00000127951/ENSG00000111199/ENSG00000165025/ENSG00000183779/ENSG00000103647/ENSG00000087589/ENSG00000149781/ENSG00000034971/ENSG00000213445/ENSG00000142615/ENSG00000154127/ENSG00000164620/ENSG00000128340/ENSG00000135074/ENSG00000166923/ENSG00000177425/ENSG00000167207/ENSG00000185532/ENSG00000164488/ENSG00000162946/ENSG00000160255/ENSG00000099250/ENSG00000204472/ENSG00000205221/ENSG00000124126/ENSG00000148400/ENSG00000107562/ENSG00000168071/ENSG00000169499/ENSG00000166900/ENSG00000125538/ENSG00000056586/ENSG00000100351/ENSG00000122122/ENSG00000163975/ENSG00000136040/ENSG00000196576/ENSG00000198959/ENSG00000047648/ENSG00000108669/ENSG00000091879/ENSG00000165731/ENSG00000172216/ENSG00000153162/ENSG00000198286/ENSG00000125735/ENSG00000110651/ENSG00000184916/ENSG00000123384/ENSG00000121966/ENSG00000100311/ENSG00000174804/ENSG00000103335/ENSG00000105122/ENSG00000151651/ENSG00000102524/ENSG00000164741/ENSG00000065000/ENSG00000197329/ENSG00000076641/ENSG00000104312/ENSG00000197635/ENSG00000128052/ENSG00000204305/ENSG00000114646/ENSG00000171132/ENSG00000102879/ENSG00000136826/ENSG00000186810/ENSG00000081181/ENSG00000010278/ENSG00000136630/ENSG00000008256/ENSG00000065675/ENSG00000111679/ENSG00000079805/ENSG00000108175/ENSG00000158092/ENSG00000120129/ENSG00000096968/ENSG00000172638/ENSG00000151490/ENSG00000135046/ENSG00000126353/ENSG00000158769/ENSG00000105974/ENSG00000046653/ENSG00000160685/ENSG00000020633/ENSG00000107968/ENSG00000107099/ENSG00000138061/ENSG00000173039/ENSG00000100034/ENSG00000166949/ENSG00000124145/ENSG00000137710/ENSG00000143772/ENSG00000139567/ENSG00000151150/ENSG00000076356/ENSG00000163513/ENSG00000143537/ENSG00000143507/ENSG00000138814/ENSG00000074590/ENSG00000004399/ENSG00000168421/ENSG00000116962/ENSG00000111252/ENSG00000185149/ENSG00000171791/ENSG00000106571","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0060603","GO:0060603","GO:0060603","mammary gland duct morphogenesis",23,0.616324238537935,1.83213275543157,0.00215817434527704,0.0303448085724104,0.0252352406932951,420,"tags=13%, list=4%, signal=13%","ENSG00000171243/ENSG00000162552/ENSG00000182578","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0060249","GO:0060249","GO:0060249","anatomical structure homeostasis",311,-0.418653773338813,-1.38628393547683,0.00215977285212886,0.0303448085724104,0.0252352406932951,1791,"tags=30%, list=16%, signal=26%","ENSG00000187555/ENSG00000188786/ENSG00000058453/ENSG00000198691/ENSG00000133424/ENSG00000145912/ENSG00000175305/ENSG00000111445/ENSG00000113522/ENSG00000149564/ENSG00000188613/ENSG00000204569/ENSG00000035928/ENSG00000278540/ENSG00000163485/ENSG00000163362/ENSG00000110958/ENSG00000184009/ENSG00000152661/ENSG00000163501/ENSG00000147601/ENSG00000023734/ENSG00000179941/ENSG00000138311/ENSG00000198783/ENSG00000020922/ENSG00000049541/ENSG00000125398/ENSG00000119401/ENSG00000118655/ENSG00000106399/ENSG00000140451/ENSG00000092330/ENSG00000132383/ENSG00000020129/ENSG00000102575/ENSG00000149925/ENSG00000062822/ENSG00000144034/ENSG00000100823/ENSG00000007062/ENSG00000154188/ENSG00000149311/ENSG00000152556/ENSG00000143799/ENSG00000163918/ENSG00000196632/ENSG00000163029/ENSG00000180376/ENSG00000140463/ENSG00000164935/ENSG00000111837/ENSG00000146143/ENSG00000166086/ENSG00000138376/ENSG00000101868/ENSG00000104237/ENSG00000125863/ENSG00000107736/ENSG00000285816/ENSG00000138375/ENSG00000174371/ENSG00000160957/ENSG00000086300/ENSG00000173226/ENSG00000135338/ENSG00000095397/ENSG00000133119/ENSG00000181085/ENSG00000182040/ENSG00000117748/ENSG00000146648/ENSG00000004468/ENSG00000139323/ENSG00000129221/ENSG00000132646/ENSG00000157087/ENSG00000051180/ENSG00000107130/ENSG00000197837/ENSG00000170989/ENSG00000112041/ENSG00000161594/ENSG00000135898/ENSG00000116745/ENSG00000178999/ENSG00000117450/ENSG00000111554/ENSG00000138821/ENSG00000100479/ENSG00000144452/ENSG00000117650/ENSG00000172137/ENSG00000012223","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006687","GO:0006687","GO:0006687","glycosphingolipid metabolic process",51,0.509172481250316,1.80009595093339,0.0021788094890359,0.0304519996386458,0.025324382542721,1620,"tags=41%, list=14%, signal=36%","ENSG00000008513/ENSG00000184389/ENSG00000140557/ENSG00000064601/ENSG00000177628/ENSG00000170266/ENSG00000198951/ENSG00000104763/ENSG00000049860/ENSG00000166311/ENSG00000102393/ENSG00000135454/ENSG00000111728/ENSG00000197746/ENSG00000196743/ENSG00000100299/ENSG00000204386/ENSG00000103089/ENSG00000157404/ENSG00000174607/ENSG00000158220","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0031503","GO:0031503","GO:0031503","protein-containing complex localization",218,-0.442002718298309,-1.43860286717454,0.00219539797133923,0.0305240358567191,0.0253842890436098,2980,"tags=40%, list=26%, signal=30%","ENSG00000118096/ENSG00000155561/ENSG00000148411/ENSG00000198301/ENSG00000185215/ENSG00000162413/ENSG00000094914/ENSG00000124193/ENSG00000006125/ENSG00000119392/ENSG00000196943/ENSG00000082898/ENSG00000111196/ENSG00000156313/ENSG00000106976/ENSG00000167461/ENSG00000047410/ENSG00000181163/ENSG00000136450/ENSG00000265241/ENSG00000111786/ENSG00000108349/ENSG00000160917/ENSG00000259956/ENSG00000088986/ENSG00000138036/ENSG00000069248/ENSG00000058804/ENSG00000157020/ENSG00000184575/ENSG00000196659/ENSG00000122970/ENSG00000138138/ENSG00000187240/ENSG00000213024/ENSG00000113569/ENSG00000112144/ENSG00000183486/ENSG00000119333/ENSG00000147601/ENSG00000179051/ENSG00000084731/ENSG00000075945/ENSG00000163002/ENSG00000105948/ENSG00000187535/ENSG00000204899/ENSG00000051596/ENSG00000205937/ENSG00000131437/ENSG00000102900/ENSG00000138385/ENSG00000149311/ENSG00000123607/ENSG00000151247/ENSG00000101350/ENSG00000108559/ENSG00000154240/ENSG00000155974/ENSG00000111837/ENSG00000138002/ENSG00000117155/ENSG00000157349/ENSG00000138175/ENSG00000117245/ENSG00000163913/ENSG00000126870/ENSG00000213123/ENSG00000119650/ENSG00000135338/ENSG00000093000/ENSG00000100360/ENSG00000204104/ENSG00000075188/ENSG00000118965/ENSG00000033122/ENSG00000032742/ENSG00000141577/ENSG00000114446/ENSG00000264364/ENSG00000079974/ENSG00000132535/ENSG00000171723/ENSG00000128581/ENSG00000006116/ENSG00000089685/ENSG00000177602","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0019674","GO:0019674","GO:0019674","NAD metabolic process",42,-0.612902528382401,-1.67629403504315,0.00223531497177388,0.030917996461919,0.0257119131468291,2543,"tags=40%, list=22%, signal=32%","ENSG00000111669/ENSG00000141510/ENSG00000172890/ENSG00000157064/ENSG00000103485/ENSG00000100889/ENSG00000105220/ENSG00000149925/ENSG00000172331/ENSG00000152556/ENSG00000004468/ENSG00000111640/ENSG00000134333/ENSG00000067225/ENSG00000248746/ENSG00000106633/ENSG00000164708","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0032881","GO:0032881","GO:0032881","regulation of polysaccharide metabolic process",35,-0.633586780437763,-1.69050010465178,0.00225803928071496,0.0311516065109487,0.0259061870965747,1781,"tags=29%, list=16%, signal=24%","ENSG00000189403/ENSG00000196961/ENSG00000167244/ENSG00000219607/ENSG00000103056/ENSG00000132376/ENSG00000115687/ENSG00000138798/ENSG00000017427/ENSG00000106633","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0048243","GO:0048243","GO:0048243","norepinephrine secretion",10,0.786564262401096,1.93381749359767,0.00227316493682391,0.0312794525713991,0.026012505978088,728,"tags=40%, list=6%, signal=37%","ENSG00000274286/ENSG00000169313/ENSG00000150594/ENSG00000128271","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
