"","X","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","immune_system_processes","inflammatory_response","regulation_of_immune_system_processes","regulation_of_inflammatory_response","immune_response_regulating_signaling_pathway","cytokine_production","cytokine_mediated_signaling_pathway","defence_response_to_other_organism","leukocyte_proliferation"
"GO:0044770","GO:0044770","GO:0044770","cell cycle phase transition",456,0.543633741552968,1.43702054293442,2.68709141927678e-08,3.13162980407453e-06,2.81498959209362e-06,2390,"tags=33%, list=20%, signal=27%","ENSG00000136235/ENSG00000133101/ENSG00000173769/ENSG00000163806/ENSG00000138083/ENSG00000111206/ENSG00000181085/ENSG00000129355/ENSG00000165891/ENSG00000136811/ENSG00000103995/ENSG00000175305/ENSG00000135083/ENSG00000013810/ENSG00000119715/ENSG00000080986/ENSG00000117650/ENSG00000157456/ENSG00000143476/ENSG00000124688/ENSG00000164815/ENSG00000198835/ENSG00000141577/ENSG00000170312/ENSG00000112742/ENSG00000146648/ENSG00000138411/ENSG00000146670/ENSG00000131351/ENSG00000136122/ENSG00000138778/ENSG00000178999/ENSG00000161692/ENSG00000142731/ENSG00000162063/ENSG00000188229/ENSG00000168309/ENSG00000087586/ENSG00000172059/ENSG00000138395/ENSG00000100479/ENSG00000127564/ENSG00000097046/ENSG00000117748/ENSG00000117724/ENSG00000075218/ENSG00000145386/ENSG00000166851/ENSG00000073111/ENSG00000106477/ENSG00000152240/ENSG00000072571/ENSG00000112029/ENSG00000112312/ENSG00000040275/ENSG00000146143/ENSG00000118193/ENSG00000101868/ENSG00000076003/ENSG00000126787/ENSG00000169679/ENSG00000152669/ENSG00000147874/ENSG00000132646/ENSG00000214367/ENSG00000175063/ENSG00000088325/ENSG00000165304/ENSG00000151849/ENSG00000104738/ENSG00000164109/ENSG00000129173/ENSG00000107443/ENSG00000074054/ENSG00000134057/ENSG00000103540/ENSG00000159147/ENSG00000120539/ENSG00000163781/ENSG00000011426/ENSG00000092853/ENSG00000132383/ENSG00000147082/ENSG00000135679/ENSG00000115942/ENSG00000126001/ENSG00000171848/ENSG00000101004/ENSG00000112118/ENSG00000132780/ENSG00000213397/ENSG00000178295/ENSG00000154473/ENSG00000041515/ENSG00000131467/ENSG00000112242/ENSG00000053900/ENSG00000166483/ENSG00000082014/ENSG00000100297/ENSG00000176890/ENSG00000148019/ENSG00000106462/ENSG00000173207/ENSG00000179051/ENSG00000140015/ENSG00000116717/ENSG00000058668/ENSG00000068878/ENSG00000176248/ENSG00000151247/ENSG00000134480/ENSG00000099341/ENSG00000121774/ENSG00000167552/ENSG00000080824/ENSG00000101367/ENSG00000004897/ENSG00000135046/ENSG00000205250/ENSG00000135336/ENSG00000183856/ENSG00000162676/ENSG00000185627/ENSG00000122641/ENSG00000182325/ENSG00000100823/ENSG00000145632/ENSG00000145743/ENSG00000198176/ENSG00000087206/ENSG00000072864/ENSG00000149930/ENSG00000140464/ENSG00000115233/ENSG00000093009/ENSG00000115350/ENSG00000123080/ENSG00000168411/ENSG00000173692/ENSG00000108106/ENSG00000140534/ENSG00000135913/ENSG00000145604/ENSG00000175216/ENSG00000103035/ENSG00000089053/ENSG00000117266/ENSG00000110092/ENSG00000181163","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0071103","GO:0071103","GO:0071103","DNA conformation change",205,0.607665954536934,1.59333937113578,9.2900355249405e-08,9.05525099076473e-06,8.13967131735456e-06,2201,"tags=41%, list=19%, signal=34%","ENSG00000118900/ENSG00000277157/ENSG00000197275/ENSG00000123219/ENSG00000196497/ENSG00000168802/ENSG00000166451/ENSG00000119969/ENSG00000102038/ENSG00000159055/ENSG00000109805/ENSG00000136982/ENSG00000183598/ENSG00000111732/ENSG00000085999/ENSG00000146670/ENSG00000051180/ENSG00000138375/ENSG00000102901/ENSG00000100162/ENSG00000101812/ENSG00000102384/ENSG00000159259/ENSG00000178460/ENSG00000147316/ENSG00000197837/ENSG00000073111/ENSG00000155657/ENSG00000149503/ENSG00000076003/ENSG00000131747/ENSG00000163312/ENSG00000167670/ENSG00000175792/ENSG00000013573/ENSG00000164104/ENSG00000121152/ENSG00000104738/ENSG00000186871/ENSG00000146918/ENSG00000188486/ENSG00000160957/ENSG00000134057/ENSG00000133119/ENSG00000136492/ENSG00000129534/ENSG00000198765/ENSG00000010292/ENSG00000132383/ENSG00000132740/ENSG00000189308/ENSG00000101945/ENSG00000143799/ENSG00000136824/ENSG00000162521/ENSG00000188342/ENSG00000107815/ENSG00000111877/ENSG00000187475/ENSG00000112118/ENSG00000132780/ENSG00000187790/ENSG00000134452/ENSG00000106028/ENSG00000163918/ENSG00000188312/ENSG00000100297/ENSG00000049541/ENSG00000105011/ENSG00000004700/ENSG00000121988/ENSG00000099284/ENSG00000156502/ENSG00000174953/ENSG00000068878/ENSG00000145907/ENSG00000135046/ENSG00000204256/ENSG00000189403/ENSG00000111445/ENSG00000116478/ENSG00000096717/ENSG00000110768/ENSG00000113522","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007368","GO:0007368","GO:0007368","determination of left/right symmetry",82,0.690114539045941,1.74805271960791,1.76358678714202e-07,1.63010151135662e-05,1.46528136325521e-05,1303,"tags=37%, list=11%, signal=33%","ENSG00000169126/ENSG00000154099/ENSG00000151023/ENSG00000198003/ENSG00000141519/ENSG00000039139/ENSG00000165506/ENSG00000160602/ENSG00000129295/ENSG00000138002/ENSG00000166171/ENSG00000163093/ENSG00000113966/ENSG00000138686/ENSG00000187535/ENSG00000163501/ENSG00000256061/ENSG00000103494/ENSG00000101350/ENSG00000107831/ENSG00000284862/ENSG00000123473/ENSG00000125863/ENSG00000114446/ENSG00000158286/ENSG00000187240/ENSG00000135541/ENSG00000243709/ENSG00000176225/ENSG00000122735","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0098840","GO:0098840","GO:0098840","protein transport along microtubule",56,0.737572117382123,1.82823284038169,6.36762403824058e-07,5.33388007328246e-05,4.7945695472147e-05,1558,"tags=52%, list=13%, signal=45%","ENSG00000079974/ENSG00000213123/ENSG00000138175/ENSG00000100360/ENSG00000135338/ENSG00000128581/ENSG00000138002/ENSG00000163913/ENSG00000126870/ENSG00000118965/ENSG00000187535/ENSG00000141577/ENSG00000032742/ENSG00000119650/ENSG00000101350/ENSG00000111837/ENSG00000204104/ENSG00000123607/ENSG00000131437/ENSG00000114446/ENSG00000156313/ENSG00000187240/ENSG00000117155/ENSG00000112144/ENSG00000105948/ENSG00000196659/ENSG00000122970/ENSG00000150672/ENSG00000264364","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0099118","GO:0099118","GO:0099118","microtubule-based protein transport",56,0.737572117382123,1.82823284038169,6.36762403824058e-07,5.33388007328246e-05,4.7945695472147e-05,1558,"tags=52%, list=13%, signal=45%","ENSG00000079974/ENSG00000213123/ENSG00000138175/ENSG00000100360/ENSG00000135338/ENSG00000128581/ENSG00000138002/ENSG00000163913/ENSG00000126870/ENSG00000118965/ENSG00000187535/ENSG00000141577/ENSG00000032742/ENSG00000119650/ENSG00000101350/ENSG00000111837/ENSG00000204104/ENSG00000123607/ENSG00000131437/ENSG00000114446/ENSG00000156313/ENSG00000187240/ENSG00000117155/ENSG00000112144/ENSG00000105948/ENSG00000196659/ENSG00000122970/ENSG00000150672/ENSG00000264364","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006858","GO:0006858","GO:0006858","extracellular transport",22,0.853131140452704,1.8829806039181,1.14266730522295e-06,9.0085873872062e-05,8.09772588747778e-05,679,"tags=64%, list=6%, signal=60%","ENSG00000154099/ENSG00000145491/ENSG00000144451/ENSG00000112981/ENSG00000141519/ENSG00000039139/ENSG00000165506/ENSG00000129295/ENSG00000166171/ENSG00000197748/ENSG00000165115/ENSG00000155761/ENSG00000256061/ENSG00000284862","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0045730","GO:0045730","GO:0045730","respiratory burst",19,-0.792734971873514,-2.3728513660096,2.12022894558799e-06,0.000162379248247103,0.000145961024254163,494,"tags=42%, list=4%, signal=40%","ENSG00000128340/ENSG00000101336/ENSG00000100365/ENSG00000051523/ENSG00000165168/ENSG00000158517/ENSG00000116701/ENSG00000196408","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0032886","GO:0032886","GO:0032886","regulation of microtubule-based process",171,0.599266075271401,1.56656476718857,3.18784194177392e-06,0.000221948320127922,0.000199507045925373,1606,"tags=27%, list=14%, signal=24%","ENSG00000169126/ENSG00000154099/ENSG00000138100/ENSG00000213123/ENSG00000101222/ENSG00000181085/ENSG00000141519/ENSG00000111554/ENSG00000197748/ENSG00000013810/ENSG00000212916/ENSG00000272514/ENSG00000163611/ENSG00000164114/ENSG00000121621/ENSG00000176749/ENSG00000141577/ENSG00000136122/ENSG00000142731/ENSG00000162063/ENSG00000168309/ENSG00000087586/ENSG00000204104/ENSG00000284862/ENSG00000123607/ENSG00000150764/ENSG00000123473/ENSG00000166851/ENSG00000147316/ENSG00000125863/ENSG00000117632/ENSG00000088325/ENSG00000151849/ENSG00000074054/ENSG00000159079/ENSG00000137343/ENSG00000108395/ENSG00000154429/ENSG00000084764/ENSG00000086065/ENSG00000163462/ENSG00000115266/ENSG00000178295/ENSG00000159069/ENSG00000140463/ENSG00000198718/ENSG00000147596","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007088","GO:0007088","GO:0007088","regulation of mitotic nuclear division",79,0.667889535966116,1.68712221380633,4.36926805313253e-06,0.000292795575410543,0.000263190909832114,1531,"tags=37%, list=13%, signal=32%","ENSG00000138798/ENSG00000137090/ENSG00000156509/ENSG00000080986/ENSG00000117650/ENSG00000124688/ENSG00000112742/ENSG00000136122/ENSG00000178999/ENSG00000087586/ENSG00000107831/ENSG00000288000/ENSG00000127564/ENSG00000117724/ENSG00000166851/ENSG00000112029/ENSG00000040275/ENSG00000126787/ENSG00000138182/ENSG00000169679/ENSG00000164109/ENSG00000134057/ENSG00000100462/ENSG00000176170/ENSG00000178295/ENSG00000159069/ENSG00000154473/ENSG00000148773/ENSG00000053900","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007224","GO:0007224","GO:0007224","smoothened signaling pathway",107,0.637634729576888,1.63525908218308,5.29322944502706e-06,0.000346061012863293,0.000311070659811731,1325,"tags=32%, list=11%, signal=28%","ENSG00000164675/ENSG00000138175/ENSG00000100360/ENSG00000109113/ENSG00000138002/ENSG00000141013/ENSG00000205084/ENSG00000163913/ENSG00000108641/ENSG00000188343/ENSG00000143951/ENSG00000138686/ENSG00000187535/ENSG00000078246/ENSG00000163501/ENSG00000134874/ENSG00000103494/ENSG00000213420/ENSG00000064393/ENSG00000123473/ENSG00000168385/ENSG00000173040/ENSG00000169071/ENSG00000164066/ENSG00000168778/ENSG00000114446/ENSG00000163623/ENSG00000187240/ENSG00000119977/ENSG00000072840/ENSG00000135931/ENSG00000147383/ENSG00000147257/ENSG00000105948","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0046631","GO:0046631","GO:0046631","alpha-beta T cell activation",79,-0.45314348061202,-1.74418816047765,1.32514325303985e-05,0.000772184019515939,0.00069410821652362,1607,"tags=44%, list=14%, signal=39%","ENSG00000159216/ENSG00000134516/ENSG00000119919/ENSG00000110719/ENSG00000168610/ENSG00000122122/ENSG00000144802/ENSG00000020633/ENSG00000165025/ENSG00000105122/ENSG00000113263/ENSG00000196839/ENSG00000171522/ENSG00000069399/ENSG00000104312/ENSG00000115085/ENSG00000101665/ENSG00000156127/ENSG00000107485/ENSG00000109906/ENSG00000073861/ENSG00000169508/ENSG00000109943/ENSG00000104856/ENSG00000164690/ENSG00000113302/ENSG00000057657/ENSG00000185338/ENSG00000125347/ENSG00000127152/ENSG00000124215/ENSG00000204305/ENSG00000105246/ENSG00000115604/ENSG00000134321","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0030595","GO:0030595","GO:0030595","leukocyte chemotaxis",119,-0.404950101028384,-1.81314924074055,1.50324048338438e-05,0.000848302340149859,0.000762530186474647,1432,"tags=35%, list=12%, signal=31%","ENSG00000158747/ENSG00000131981/ENSG00000167207/ENSG00000141968/ENSG00000136160/ENSG00000133789/ENSG00000035720/ENSG00000120129/ENSG00000254087/ENSG00000151490/ENSG00000171951/ENSG00000136634/ENSG00000165025/ENSG00000160255/ENSG00000145824/ENSG00000186810/ENSG00000130529/ENSG00000141655/ENSG00000182578/ENSG00000130830/ENSG00000120899/ENSG00000172817/ENSG00000137801/ENSG00000170989/ENSG00000197635/ENSG00000169508/ENSG00000143185/ENSG00000174600/ENSG00000128340/ENSG00000124126/ENSG00000188822/ENSG00000107562/ENSG00000196639/ENSG00000150455/ENSG00000012779/ENSG00000151651/ENSG00000204472/ENSG00000163377/ENSG00000138135/ENSG00000019582/ENSG00000134830/ENSG00000119535","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0000184","GO:0000184","GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",93,-0.429797406294732,-1.72311464292405,1.77429911246909e-05,0.000986305183554993,0.00088657951291781,3347,"tags=67%, list=28%, signal=48%","ENSG00000172795/ENSG00000122406/ENSG00000137818/ENSG00000145425/ENSG00000108298/ENSG00000105193/ENSG00000188846/ENSG00000008988/ENSG00000163682/ENSG00000112306/ENSG00000110700/ENSG00000170889/ENSG00000164587/ENSG00000156482/ENSG00000138326/ENSG00000172809/ENSG00000147604/ENSG00000148303/ENSG00000105372/ENSG00000221983/ENSG00000171858/ENSG00000161016/ENSG00000105640/ENSG00000089009/ENSG00000108107/ENSG00000142937/ENSG00000197756/ENSG00000166441/ENSG00000198918/ENSG00000136942/ENSG00000189266/ENSG00000115268/ENSG00000142534/ENSG00000182774/ENSG00000145592/ENSG00000168028/ENSG00000130255/ENSG00000122026/ENSG00000197958/ENSG00000198755/ENSG00000104408/ENSG00000174444/ENSG00000063177/ENSG00000142541/ENSG00000149273/ENSG00000083845/ENSG00000171863/ENSG00000131469/ENSG00000109475/ENSG00000137154/ENSG00000142676/ENSG00000162244/ENSG00000198242/ENSG00000174748/ENSG00000187742/ENSG00000125691/ENSG00000169062/ENSG00000182899/ENSG00000134419/ENSG00000118181/ENSG00000231500/ENSG00000233927","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0034508","GO:0034508","GO:0034508","centromere complex assembly",30,0.784998418922297,1.8243516192482,1.78458501781075e-05,0.000986305183554993,0.00088657951291781,1481,"tags=60%, list=13%, signal=53%","ENSG00000277157/ENSG00000123219/ENSG00000166451/ENSG00000119969/ENSG00000159055/ENSG00000138778/ENSG00000102901/ENSG00000100162/ENSG00000167842/ENSG00000117724/ENSG00000102384/ENSG00000197837/ENSG00000126787/ENSG00000175792/ENSG00000129534/ENSG00000162521/ENSG00000132780/ENSG00000188312","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0050728","GO:0050728","GO:0050728","negative regulation of inflammatory response",76,-0.468076894064398,-1.80905404667028,1.87198187109092e-05,0.00102405049091005,0.00092050837871689,1841,"tags=45%, list=16%, signal=38%","ENSG00000163932/ENSG00000012504/ENSG00000177628/ENSG00000179526/ENSG00000132522/ENSG00000167207/ENSG00000154124/ENSG00000126368/ENSG00000163485/ENSG00000186951/ENSG00000136634/ENSG00000196839/ENSG00000171522/ENSG00000103241/ENSG00000067182/ENSG00000167984/ENSG00000107485/ENSG00000233276/ENSG00000091972/ENSG00000199161/ENSG00000077984/ENSG00000165379/ENSG00000188822/ENSG00000016082/ENSG00000012779/ENSG00000118503/ENSG00000130203/ENSG00000124212/ENSG00000113302/ENSG00000121853/ENSG00000163154/ENSG00000132703/ENSG00000184557/ENSG00000102794","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0097529","GO:0097529","GO:0097529","myeloid leukocyte migration",115,-0.387549792258384,-1.72229944248299,2.87998039583624e-05,0.00154395749020781,0.00138784739496193,1432,"tags=35%, list=12%, signal=31%","ENSG00000158747/ENSG00000131981/ENSG00000168329/ENSG00000167207/ENSG00000141968/ENSG00000136160/ENSG00000133789/ENSG00000035720/ENSG00000120129/ENSG00000254087/ENSG00000151490/ENSG00000171951/ENSG00000165025/ENSG00000160255/ENSG00000171522/ENSG00000141655/ENSG00000182578/ENSG00000153898/ENSG00000130830/ENSG00000120899/ENSG00000091972/ENSG00000137801/ENSG00000197635/ENSG00000143185/ENSG00000174600/ENSG00000128340/ENSG00000124126/ENSG00000107562/ENSG00000196639/ENSG00000150455/ENSG00000151651/ENSG00000177105/ENSG00000204472/ENSG00000163377/ENSG00000019582/ENSG00000134830/ENSG00000119535/ENSG00000169313/ENSG00000204305/ENSG00000121053","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0018200","GO:0018200","GO:0018200","peptidyl-glutamic acid modification",21,0.815859467161556,1.78722875409869,3.15918489258391e-05,0.00165978289455226,0.00149196165115704,1393,"tags=52%, list=12%, signal=46%","ENSG00000165923/ENSG00000138892/ENSG00000131044/ENSG00000141933/ENSG00000162571/ENSG00000186094/ENSG00000106477/ENSG00000175764/ENSG00000143799/ENSG00000137941/ENSG00000100271","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007346","GO:0007346","GO:0007346","regulation of mitotic cell cycle",417,0.512366973468251,1.35579814444722,3.33951748768568e-05,0.00169060747602349,0.00151966954814705,2914,"tags=37%, list=25%, signal=29%","ENSG00000136235/ENSG00000138798/ENSG00000137090/ENSG00000129355/ENSG00000165891/ENSG00000136811/ENSG00000198355/ENSG00000156509/ENSG00000103995/ENSG00000174442/ENSG00000080986/ENSG00000117650/ENSG00000143476/ENSG00000124688/ENSG00000198835/ENSG00000141577/ENSG00000170312/ENSG00000112742/ENSG00000146648/ENSG00000138411/ENSG00000146670/ENSG00000131351/ENSG00000136122/ENSG00000104290/ENSG00000138778/ENSG00000178999/ENSG00000161692/ENSG00000142731/ENSG00000188229/ENSG00000168309/ENSG00000087586/ENSG00000107831/ENSG00000288000/ENSG00000127564/ENSG00000097046/ENSG00000117748/ENSG00000117724/ENSG00000075218/ENSG00000151414/ENSG00000166851/ENSG00000147316/ENSG00000106477/ENSG00000152240/ENSG00000072571/ENSG00000112029/ENSG00000040275/ENSG00000118193/ENSG00000126787/ENSG00000138182/ENSG00000169679/ENSG00000147874/ENSG00000132646/ENSG00000214367/ENSG00000175063/ENSG00000198797/ENSG00000088325/ENSG00000151849/ENSG00000164109/ENSG00000054598/ENSG00000129173/ENSG00000074054/ENSG00000134057/ENSG00000103540/ENSG00000100462/ENSG00000159147/ENSG00000163781/ENSG00000011426/ENSG00000092853/ENSG00000147082/ENSG00000176170/ENSG00000095002/ENSG00000135679/ENSG00000126001/ENSG00000101004/ENSG00000213397/ENSG00000070669/ENSG00000178295/ENSG00000159069/ENSG00000154473/ENSG00000154920/ENSG00000148773/ENSG00000041515/ENSG00000131467/ENSG00000053900/ENSG00000166483/ENSG00000082014/ENSG00000047188/ENSG00000148019/ENSG00000106462/ENSG00000173207/ENSG00000179051/ENSG00000140015/ENSG00000116717/ENSG00000137103/ENSG00000068878/ENSG00000176248/ENSG00000151247/ENSG00000099341/ENSG00000167552/ENSG00000080824/ENSG00000101367/ENSG00000004897/ENSG00000135046/ENSG00000137337/ENSG00000205250/ENSG00000185627/ENSG00000100823/ENSG00000145632/ENSG00000198176/ENSG00000072864/ENSG00000149930/ENSG00000275700/ENSG00000140464/ENSG00000115233/ENSG00000123080/ENSG00000096717/ENSG00000168411/ENSG00000118655/ENSG00000173692/ENSG00000163235/ENSG00000140534/ENSG00000167244/ENSG00000175216/ENSG00000103035/ENSG00000089053/ENSG00000172613/ENSG00000110092/ENSG00000187391/ENSG00000167967/ENSG00000142208/ENSG00000128789/ENSG00000136930/ENSG00000020922/ENSG00000164754/ENSG00000088986/ENSG00000106399/ENSG00000101412/ENSG00000087191/ENSG00000198791/ENSG00000169129/ENSG00000196230/ENSG00000013275/ENSG00000110200/ENSG00000105325/ENSG00000106144/ENSG00000100387/ENSG00000187840/ENSG00000072401/ENSG00000149311/ENSG00000002822/ENSG00000103056/ENSG00000007168/ENSG00000112562/ENSG00000214102","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051784","GO:0051784","GO:0051784","negative regulation of nuclear division",40,0.738104590893706,1.76588504153677,3.34274188506789e-05,0.00169060747602349,0.00151966954814705,1460,"tags=42%, list=12%, signal=37%","ENSG00000143452/ENSG00000137090/ENSG00000156509/ENSG00000080986/ENSG00000124688/ENSG00000112742/ENSG00000178999/ENSG00000117724/ENSG00000166851/ENSG00000112029/ENSG00000040275/ENSG00000169679/ENSG00000164109/ENSG00000134057/ENSG00000113456/ENSG00000178295/ENSG00000154473","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0044784","GO:0044784","GO:0044784","metaphase/anaphase transition of cell cycle",48,0.702863036119532,1.71065823245527,4.93088048496012e-05,0.00238148200719561,0.0021406895078376,1531,"tags=42%, list=13%, signal=36%","ENSG00000181085/ENSG00000013810/ENSG00000080986/ENSG00000124688/ENSG00000112742/ENSG00000138411/ENSG00000138778/ENSG00000178999/ENSG00000117724/ENSG00000166851/ENSG00000112029/ENSG00000040275/ENSG00000126787/ENSG00000169679/ENSG00000175063/ENSG00000164109/ENSG00000134057/ENSG00000178295/ENSG00000154473/ENSG00000053900","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0001562","GO:0001562","GO:0001562","response to protozoan",11,-0.841709253221928,-2.15481346340985,5.11164133396981e-05,0.00242508930897453,0.00217988765970319,1007,"tags=55%, list=9%, signal=50%","ENSG00000136634/ENSG00000069399/ENSG00000156127/ENSG00000140968/ENSG00000168071/ENSG00000113302","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0042832","GO:0042832","GO:0042832","defense response to protozoan",11,-0.841709253221928,-2.15481346340985,5.11164133396981e-05,0.00242508930897453,0.00217988765970319,1007,"tags=55%, list=9%, signal=50%","ENSG00000136634/ENSG00000069399/ENSG00000156127/ENSG00000140968/ENSG00000168071/ENSG00000113302","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"GO:0051383","GO:0051383","GO:0051383","kinetochore organization",15,0.851230188806632,1.78415443668165,6.6866571368658e-05,0.00309027318196013,0.00277781455286494,1258,"tags=67%, list=11%, signal=60%","ENSG00000123219/ENSG00000080986/ENSG00000166451/ENSG00000143228/ENSG00000138778/ENSG00000102901/ENSG00000167842/ENSG00000117724/ENSG00000126787/ENSG00000136824","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0071824","GO:0071824","GO:0071824","protein-DNA complex subunit organization",161,0.575087189939636,1.49921421596412,6.85908252165431e-05,0.00313815443249443,0.00282085451299532,3358,"tags=48%, list=28%, signal=35%","ENSG00000118900/ENSG00000277157/ENSG00000123219/ENSG00000196497/ENSG00000166451/ENSG00000119969/ENSG00000159055/ENSG00000183598/ENSG00000051180/ENSG00000138778/ENSG00000102901/ENSG00000100162/ENSG00000167842/ENSG00000101812/ENSG00000117748/ENSG00000117724/ENSG00000102384/ENSG00000159259/ENSG00000178460/ENSG00000197837/ENSG00000073111/ENSG00000112312/ENSG00000076003/ENSG00000126787/ENSG00000167670/ENSG00000175792/ENSG00000164104/ENSG00000104738/ENSG00000188486/ENSG00000135547/ENSG00000129534/ENSG00000147601/ENSG00000132383/ENSG00000189308/ENSG00000143799/ENSG00000162521/ENSG00000187475/ENSG00000112118/ENSG00000132780/ENSG00000188312/ENSG00000082014/ENSG00000100297/ENSG00000105011/ENSG00000099284/ENSG00000068878/ENSG00000134480/ENSG00000135336/ENSG00000204256/ENSG00000189403/ENSG00000093009/ENSG00000117505/ENSG00000110768/ENSG00000119335/ENSG00000181163/ENSG00000125398/ENSG00000145736/ENSG00000106399/ENSG00000020426/ENSG00000087191/ENSG00000013275/ENSG00000002016/ENSG00000085224/ENSG00000100387/ENSG00000189079/ENSG00000127483/ENSG00000132475/ENSG00000063978/ENSG00000153767/ENSG00000120334/ENSG00000073584/ENSG00000154767/ENSG00000147400/ENSG00000196628/ENSG00000189060/ENSG00000161057/ENSG00000178028/ENSG00000158290/ENSG00000066117","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1905818","GO:1905818","GO:1905818","regulation of chromosome separation",49,0.701726360508805,1.70865123347008,6.90733488219256e-05,0.00313815443249443,0.00282085451299532,1531,"tags=41%, list=13%, signal=36%","ENSG00000181085/ENSG00000013810/ENSG00000080986/ENSG00000124688/ENSG00000112742/ENSG00000138411/ENSG00000138778/ENSG00000178999/ENSG00000117724/ENSG00000166851/ENSG00000112029/ENSG00000040275/ENSG00000126787/ENSG00000169679/ENSG00000175063/ENSG00000164109/ENSG00000134057/ENSG00000178295/ENSG00000154473/ENSG00000053900","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0042116","GO:0042116","GO:0042116","macrophage activation",56,-0.497393695096273,-1.80977796006693,8.84196008596093e-05,0.00391749983643277,0.00352140002379549,1521,"tags=43%, list=13%, signal=38%","ENSG00000109861/ENSG00000064932/ENSG00000035720/ENSG00000126368/ENSG00000136634/ENSG00000174130/ENSG00000165025/ENSG00000077585/ENSG00000160255/ENSG00000173372/ENSG00000245848/ENSG00000091972/ENSG00000137801/ENSG00000077984/ENSG00000165379/ENSG00000101916/ENSG00000116711/ENSG00000204472/ENSG00000168884/ENSG00000019582/ENSG00000101425/ENSG00000164509/ENSG00000204305/ENSG00000069122","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0070265","GO:0070265","GO:0070265","necrotic cell death",39,-0.562221166974896,-1.9531043733848,0.00010509937579975,0.00450750202929969,0.00405174688346322,2321,"tags=54%, list=20%, signal=43%","ENSG00000125652/ENSG00000023445/ENSG00000197329/ENSG00000168404/ENSG00000158480/ENSG00000087088/ENSG00000105928/ENSG00000197442/ENSG00000100605/ENSG00000243414/ENSG00000125826/ENSG00000137275/ENSG00000199135/ENSG00000168040/ENSG00000151151/ENSG00000176720/ENSG00000131389/ENSG00000003402/ENSG00000129465/ENSG00000126456/ENSG00000117560","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
