"","X","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","immune_system_processes","inflammatory_response","regulation_of_immune_system_processes","regulation_of_inflammatory_response","immune_response_regulating_signaling_pathway","cytokine_production"
"GO:0044784","GO:0044784","GO:0044784","metaphase/anaphase transition of cell cycle",48,-0.73265267223015,-2.08605124909601,1.05636667973291e-07,9.09168044032423e-06,7.66162062971083e-06,1232,"tags=46%, list=11%, signal=41%","ENSG00000154473/ENSG00000149311/ENSG00000053900/ENSG00000181085/ENSG00000178295/ENSG00000138411/ENSG00000164109/ENSG00000128789/ENSG00000124688/ENSG00000112029/ENSG00000040275/ENSG00000178999/ENSG00000175063/ENSG00000117724/ENSG00000013810/ENSG00000126787/ENSG00000112742/ENSG00000138778/ENSG00000169679/ENSG00000166851/ENSG00000134057/ENSG00000080986","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0034502","GO:0034502","GO:0034502","protein localization to chromosome",67,-0.686302061970121,-2.04710168282132,1.79423509111322e-07,1.44918988128375e-05,1.22124211950589e-05,2178,"tags=51%, list=19%, signal=41%","ENSG00000166848/ENSG00000164754/ENSG00000128513/ENSG00000054796/ENSG00000134283/ENSG00000119906/ENSG00000086827/ENSG00000165280/ENSG00000133302/ENSG00000161036/ENSG00000179051/ENSG00000147601/ENSG00000099284/ENSG00000092330/ENSG00000132383/ENSG00000106462/ENSG00000154473/ENSG00000149311/ENSG00000183207/ENSG00000095002/ENSG00000146670/ENSG00000111877/ENSG00000117748/ENSG00000040275/ENSG00000178999/ENSG00000167842/ENSG00000102901/ENSG00000174442/ENSG00000177602/ENSG00000171320/ENSG00000170312/ENSG00000112742/ENSG00000166851/ENSG00000080986","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0034728","GO:0034728","GO:0034728","nucleosome organization",76,-0.676425210263074,-2.0413357463767,2.19086008763744e-07,1.70178167930307e-05,1.43410293696457e-05,2515,"tags=50%, list=22%, signal=39%","ENSG00000105447/ENSG00000120334/ENSG00000128908/ENSG00000181163/ENSG00000119335/ENSG00000132475/ENSG00000151725/ENSG00000066117/ENSG00000189308/ENSG00000105011/ENSG00000189060/ENSG00000099284/ENSG00000175792/ENSG00000178028/ENSG00000075856/ENSG00000132780/ENSG00000125398/ENSG00000162521/ENSG00000187475/ENSG00000127616/ENSG00000118900/ENSG00000164104/ENSG00000188312/ENSG00000197837/ENSG00000196497/ENSG00000129534/ENSG00000167670/ENSG00000102384/ENSG00000188486/ENSG00000073111/ENSG00000101812/ENSG00000166451/ENSG00000159055/ENSG00000102901/ENSG00000183598/ENSG00000100162/ENSG00000159259/ENSG00000123219","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051303","GO:0051303","GO:0051303","establishment of chromosome localization",54,-0.717201565631603,-2.0614436304807,2.26904223907076e-07,1.70178167930307e-05,1.43410293696457e-05,1289,"tags=37%, list=12%, signal=33%","ENSG00000072864/ENSG00000149311/ENSG00000083535/ENSG00000237649/ENSG00000143228/ENSG00000146670/ENSG00000040275/ENSG00000149503/ENSG00000178999/ENSG00000167842/ENSG00000163611/ENSG00000118193/ENSG00000121621/ENSG00000249961/ENSG00000117724/ENSG00000126787/ENSG00000138778/ENSG00000134057/ENSG00000134690/ENSG00000080986","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0050900","GO:0050900","GO:0050900","leukocyte migration",255,0.412838830321823,1.86399301859762,2.80129895220544e-07,2.04261381931646e-05,1.72132448773676e-05,1822,"tags=33%, list=16%, signal=29%","ENSG00000211899/ENSG00000160683/ENSG00000007908/ENSG00000112175/ENSG00000150455/ENSG00000075340/ENSG00000137801/ENSG00000115232/ENSG00000134830/ENSG00000162692/ENSG00000119630/ENSG00000133789/ENSG00000122592/ENSG00000101336/ENSG00000169313/ENSG00000169508/ENSG00000100600/ENSG00000101280/ENSG00000177628/ENSG00000177398/ENSG00000138135/ENSG00000110080/ENSG00000141968/ENSG00000136160/ENSG00000261371/ENSG00000183087/ENSG00000174600/ENSG00000168918/ENSG00000145147/ENSG00000089060/ENSG00000021488/ENSG00000165025/ENSG00000147443/ENSG00000182578/ENSG00000177105/ENSG00000015413/ENSG00000119919/ENSG00000196415/ENSG00000166923/ENSG00000147573/ENSG00000127129/ENSG00000171522/ENSG00000153208/ENSG00000130300/ENSG00000063660/ENSG00000140678/ENSG00000183018/ENSG00000128340/ENSG00000167207/ENSG00000141655/ENSG00000107562/ENSG00000204472/ENSG00000160255/ENSG00000124126/ENSG00000110651/ENSG00000172817/ENSG00000170962/ENSG00000136286/ENSG00000121966/ENSG00000091879/ENSG00000100311/ENSG00000165731/ENSG00000120129/ENSG00000162512/ENSG00000151651/ENSG00000196639/ENSG00000213949/ENSG00000135046/ENSG00000090863/ENSG00000271447/ENSG00000143369/ENSG00000168003/ENSG00000157404/ENSG00000126353/ENSG00000197635/ENSG00000186810/ENSG00000105974/ENSG00000121053/ENSG00000158769/ENSG00000124145/ENSG00000164251/ENSG00000168329/ENSG00000103064/ENSG00000177119/ENSG00000107099","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0001539","GO:0001539","GO:0001539","cilium or flagellum-dependent cell motility",62,-0.701631792818706,-2.0622345534491,3.937948435102e-07,2.73712682518957e-05,2.3065952974981e-05,1292,"tags=58%, list=12%, signal=52%","ENSG00000070761/ENSG00000154429/ENSG00000100346/ENSG00000058668/ENSG00000179636/ENSG00000140463/ENSG00000118690/ENSG00000168556/ENSG00000125863/ENSG00000160401/ENSG00000158486/ENSG00000284862/ENSG00000166171/ENSG00000183914/ENSG00000122735/ENSG00000272514/ENSG00000151023/ENSG00000162643/ENSG00000141577/ENSG00000181378/ENSG00000039139/ENSG00000165506/ENSG00000144451/ENSG00000096093/ENSG00000141519/ENSG00000084674/ENSG00000141013/ENSG00000146221/ENSG00000080572/ENSG00000172426/ENSG00000132681/ENSG00000131044/ENSG00000167858/ENSG00000100078/ENSG00000152670/ENSG00000158023","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0060285","GO:0060285","GO:0060285","cilium-dependent cell motility",62,-0.701631792818706,-2.0622345534491,3.937948435102e-07,2.73712682518957e-05,2.3065952974981e-05,1292,"tags=58%, list=12%, signal=52%","ENSG00000070761/ENSG00000154429/ENSG00000100346/ENSG00000058668/ENSG00000179636/ENSG00000140463/ENSG00000118690/ENSG00000168556/ENSG00000125863/ENSG00000160401/ENSG00000158486/ENSG00000284862/ENSG00000166171/ENSG00000183914/ENSG00000122735/ENSG00000272514/ENSG00000151023/ENSG00000162643/ENSG00000141577/ENSG00000181378/ENSG00000039139/ENSG00000165506/ENSG00000144451/ENSG00000096093/ENSG00000141519/ENSG00000084674/ENSG00000141013/ENSG00000146221/ENSG00000080572/ENSG00000172426/ENSG00000132681/ENSG00000131044/ENSG00000167858/ENSG00000100078/ENSG00000152670/ENSG00000158023","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051983","GO:0051983","GO:0051983","regulation of chromosome segregation",59,-0.712417602802586,-2.07978582443676,3.96231692789347e-07,2.73712682518957e-05,2.3065952974981e-05,1232,"tags=42%, list=11%, signal=38%","ENSG00000154473/ENSG00000149311/ENSG00000053900/ENSG00000163029/ENSG00000181085/ENSG00000178295/ENSG00000138411/ENSG00000164109/ENSG00000128789/ENSG00000124688/ENSG00000143452/ENSG00000112029/ENSG00000040275/ENSG00000178999/ENSG00000175063/ENSG00000148773/ENSG00000117724/ENSG00000013810/ENSG00000126787/ENSG00000112742/ENSG00000138778/ENSG00000169679/ENSG00000166851/ENSG00000134057/ENSG00000080986","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0060326","GO:0060326","GO:0060326","cell chemotaxis",165,0.454420733849373,1.8869292872074,4.25698073713843e-07,2.90248686623075e-05,2.44594532306122e-05,1856,"tags=38%, list=17%, signal=32%","ENSG00000160683/ENSG00000150455/ENSG00000113721/ENSG00000137801/ENSG00000134830/ENSG00000162692/ENSG00000119630/ENSG00000133789/ENSG00000179388/ENSG00000169508/ENSG00000100600/ENSG00000138135/ENSG00000198121/ENSG00000141968/ENSG00000136160/ENSG00000183087/ENSG00000174600/ENSG00000145147/ENSG00000146242/ENSG00000089060/ENSG00000165025/ENSG00000182578/ENSG00000177105/ENSG00000015413/ENSG00000099250/ENSG00000166923/ENSG00000127129/ENSG00000173585/ENSG00000128340/ENSG00000167207/ENSG00000148400/ENSG00000141655/ENSG00000107562/ENSG00000204472/ENSG00000160255/ENSG00000124126/ENSG00000172817/ENSG00000128512/ENSG00000170962/ENSG00000129048/ENSG00000121966/ENSG00000062598/ENSG00000100311/ENSG00000120129/ENSG00000128052/ENSG00000151651/ENSG00000196639/ENSG00000213949/ENSG00000019991/ENSG00000135046/ENSG00000271447/ENSG00000065675/ENSG00000157404/ENSG00000110934/ENSG00000126353/ENSG00000197635/ENSG00000186810/ENSG00000164251/ENSG00000168329/ENSG00000173578/ENSG00000154928/ENSG00000177119/ENSG00000113083","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006334","GO:0006334","GO:0006334","nucleosome assembly",53,-0.718656418250026,-2.06667519933251,5.04941925651177e-07,3.31368138708585e-05,2.79246172830513e-05,1623,"tags=51%, list=14%, signal=44%","ENSG00000105011/ENSG00000189060/ENSG00000099284/ENSG00000175792/ENSG00000075856/ENSG00000132780/ENSG00000125398/ENSG00000162521/ENSG00000187475/ENSG00000118900/ENSG00000164104/ENSG00000188312/ENSG00000197837/ENSG00000196497/ENSG00000129534/ENSG00000167670/ENSG00000102384/ENSG00000188486/ENSG00000073111/ENSG00000101812/ENSG00000166451/ENSG00000159055/ENSG00000102901/ENSG00000183598/ENSG00000100162/ENSG00000159259/ENSG00000123219","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1903131","GO:1903131","GO:1903131","mononuclear cell differentiation",234,0.415989407059809,1.85713744153288,5.91568779536649e-07,3.74185071393663e-05,3.15328291742871e-05,2466,"tags=40%, list=22%, signal=32%","ENSG00000105369/ENSG00000162552/ENSG00000132703/ENSG00000115232/ENSG00000008513/ENSG00000159216/ENSG00000162692/ENSG00000179388/ENSG00000134321/ENSG00000122592/ENSG00000169508/ENSG00000131188/ENSG00000177628/ENSG00000164690/ENSG00000141968/ENSG00000010671/ENSG00000127951/ENSG00000183087/ENSG00000168918/ENSG00000128917/ENSG00000066336/ENSG00000106003/ENSG00000165025/ENSG00000182578/ENSG00000136997/ENSG00000119919/ENSG00000196415/ENSG00000110719/ENSG00000152518/ENSG00000171522/ENSG00000153208/ENSG00000173585/ENSG00000153551/ENSG00000140968/ENSG00000137265/ENSG00000167601/ENSG00000056586/ENSG00000119457/ENSG00000130584/ENSG00000135905/ENSG00000048052/ENSG00000135047/ENSG00000124126/ENSG00000134516/ENSG00000161031/ENSG00000172216/ENSG00000184916/ENSG00000100060/ENSG00000122122/ENSG00000165240/ENSG00000198286/ENSG00000065000/ENSG00000204103/ENSG00000151651/ENSG00000104312/ENSG00000125538/ENSG00000156127/ENSG00000135046/ENSG00000198846/ENSG00000136630/ENSG00000157404/ENSG00000126353/ENSG00000108175/ENSG00000197943/ENSG00000168214/ENSG00000167604/ENSG00000163513/ENSG00000164251/ENSG00000137154/ENSG00000106571/ENSG00000204305/ENSG00000160685/ENSG00000124253/ENSG00000185811/ENSG00000171791/ENSG00000185507/ENSG00000111679/ENSG00000168421/ENSG00000143772/ENSG00000164509/ENSG00000100105/ENSG00000147251/ENSG00000101096/ENSG00000069667/ENSG00000132522/ENSG00000115221/ENSG00000126804/ENSG00000131507/ENSG00000067955/ENSG00000020633/ENSG00000132842/ENSG00000185650/ENSG00000171608/ENSG00000168264","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051783","GO:0051783","GO:0051783","regulation of nuclear division",91,-0.637350259674096,-1.96035476238315,6.46866249064411e-07,3.99535036186842e-05,3.36690878615198e-05,1426,"tags=36%, list=13%, signal=32%","ENSG00000181773/ENSG00000167244/ENSG00000154473/ENSG00000149311/ENSG00000179218/ENSG00000053900/ENSG00000127564/ENSG00000103056/ENSG00000178295/ENSG00000288000/ENSG00000164109/ENSG00000128789/ENSG00000124688/ENSG00000143452/ENSG00000112029/ENSG00000040275/ENSG00000178999/ENSG00000137090/ENSG00000138182/ENSG00000136122/ENSG00000148773/ENSG00000087586/ENSG00000117724/ENSG00000126787/ENSG00000112742/ENSG00000169679/ENSG00000117650/ENSG00000166851/ENSG00000134057/ENSG00000156509/ENSG00000080986/ENSG00000017427/ENSG00000138798","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0046649","GO:0046649","GO:0046649","lymphocyte activation",374,0.353337029753753,1.62096487026508,8.16882670540601e-07,4.87344775038427e-05,4.10688739746668e-05,1939,"tags=31%, list=17%, signal=26%","ENSG00000012124/ENSG00000211899/ENSG00000160683/ENSG00000105369/ENSG00000124215/ENSG00000162552/ENSG00000150455/ENSG00000115232/ENSG00000008513/ENSG00000159216/ENSG00000162692/ENSG00000133789/ENSG00000179388/ENSG00000134321/ENSG00000169508/ENSG00000081189/ENSG00000131188/ENSG00000124762/ENSG00000177628/ENSG00000077420/ENSG00000164690/ENSG00000141968/ENSG00000010671/ENSG00000127951/ENSG00000183087/ENSG00000168918/ENSG00000128917/ENSG00000066336/ENSG00000106003/ENSG00000165025/ENSG00000101082/ENSG00000189114/ENSG00000119919/ENSG00000177425/ENSG00000110719/ENSG00000152518/ENSG00000166501/ENSG00000171522/ENSG00000153208/ENSG00000173585/ENSG00000000938/ENSG00000153551/ENSG00000137265/ENSG00000128340/ENSG00000167207/ENSG00000167601/ENSG00000139370/ENSG00000056586/ENSG00000119457/ENSG00000196950/ENSG00000135905/ENSG00000185896/ENSG00000204472/ENSG00000048052/ENSG00000100351/ENSG00000070193/ENSG00000160255/ENSG00000135047/ENSG00000124126/ENSG00000134516/ENSG00000161031/ENSG00000110651/ENSG00000172216/ENSG00000168071/ENSG00000184916/ENSG00000100060/ENSG00000122122/ENSG00000165240/ENSG00000198286/ENSG00000114315/ENSG00000125735/ENSG00000065000/ENSG00000165704/ENSG00000204103/ENSG00000164430/ENSG00000151651/ENSG00000104312/ENSG00000076641/ENSG00000125538/ENSG00000105122/ENSG00000156127/ENSG00000135046/ENSG00000081181/ENSG00000197329/ENSG00000198846/ENSG00000123143/ENSG00000185950/ENSG00000065675/ENSG00000136630/ENSG00000157404/ENSG00000126353/ENSG00000005020/ENSG00000136167/ENSG00000108175/ENSG00000197635/ENSG00000197943/ENSG00000105974/ENSG00000107968/ENSG00000168214/ENSG00000167604/ENSG00000163513/ENSG00000124145/ENSG00000164251/ENSG00000118503/ENSG00000158092/ENSG00000107099/ENSG00000077264/ENSG00000137154/ENSG00000106571/ENSG00000166949/ENSG00000204305/ENSG00000160685/ENSG00000124253/ENSG00000185811/ENSG00000171791","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0050000","GO:0050000","GO:0050000","chromosome localization",56,-0.707628779717983,-2.0416038379613,9.4278725515251e-07,5.43915724126448e-05,4.58361461354077e-05,1289,"tags=36%, list=12%, signal=32%","ENSG00000072864/ENSG00000149311/ENSG00000083535/ENSG00000237649/ENSG00000143228/ENSG00000146670/ENSG00000040275/ENSG00000149503/ENSG00000178999/ENSG00000167842/ENSG00000163611/ENSG00000118193/ENSG00000121621/ENSG00000249961/ENSG00000117724/ENSG00000126787/ENSG00000138778/ENSG00000134057/ENSG00000134690/ENSG00000080986","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0042073","GO:0042073","GO:0042073","intraciliary transport",43,-0.746918169448339,-2.09147761685712,1.19641108885784e-06,6.34967591060391e-05,5.35091485759764e-05,2240,"tags=77%, list=20%, signal=62%","ENSG00000187240/ENSG00000196659/ENSG00000187535/ENSG00000122970/ENSG00000105948/ENSG00000112144/ENSG00000119333/ENSG00000131437/ENSG00000138036/ENSG00000088986/ENSG00000075945/ENSG00000123607/ENSG00000084731/ENSG00000101350/ENSG00000138002/ENSG00000111837/ENSG00000138175/ENSG00000213123/ENSG00000163913/ENSG00000135338/ENSG00000117155/ENSG00000100360/ENSG00000117245/ENSG00000126870/ENSG00000119650/ENSG00000118965/ENSG00000204104/ENSG00000141577/ENSG00000114446/ENSG00000032742/ENSG00000079974/ENSG00000264364/ENSG00000128581","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0031145","GO:0031145","GO:0031145","anaphase-promoting complex-dependent catabolic process",65,-0.667836073617012,-1.97961679857508,1.34249700138701e-06,6.97832599730873e-05,5.88068253968694e-05,2527,"tags=63%, list=23%, signal=49%","ENSG00000105325/ENSG00000165916/ENSG00000277791/ENSG00000004897/ENSG00000154611/ENSG00000222028/ENSG00000108671/ENSG00000161057/ENSG00000153107/ENSG00000100902/ENSG00000108344/ENSG00000008018/ENSG00000100519/ENSG00000110200/ENSG00000175166/ENSG00000089053/ENSG00000126067/ENSG00000041357/ENSG00000136930/ENSG00000100567/ENSG00000099341/ENSG00000143106/ENSG00000103035/ENSG00000154473/ENSG00000176248/ENSG00000185627/ENSG00000131467/ENSG00000115233/ENSG00000108106/ENSG00000087191/ENSG00000013275/ENSG00000053900/ENSG00000173692/ENSG00000164109/ENSG00000112029/ENSG00000178999/ENSG00000175063/ENSG00000087586/ENSG00000170312/ENSG00000166851/ENSG00000134057","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0090181","GO:0090181","GO:0090181","regulation of cholesterol metabolic process",47,-0.725641695983083,-2.05080825185847,2.32628687491545e-06,0.000115217038616096,9.70941781059548e-05,1871,"tags=53%, list=17%, signal=44%","ENSG00000062282/ENSG00000130203/ENSG00000111664/ENSG00000163344/ENSG00000111684/ENSG00000278540/ENSG00000198911/ENSG00000172893/ENSG00000170522/ENSG00000109929/ENSG00000167910/ENSG00000113161/ENSG00000100003/ENSG00000099194/ENSG00000167508/ENSG00000084674/ENSG00000079459/ENSG00000169710/ENSG00000149809/ENSG00000110921/ENSG00000160752/ENSG00000001630/ENSG00000112972/ENSG00000160285/ENSG00000104549","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051383","GO:0051383","GO:0051383","kinetochore organization",15,-0.890650123679257,-2.01705747951509,2.55489467863065e-06,0.000124196269100101,0.000104661036396536,696,"tags=67%, list=6%, signal=63%","ENSG00000143228/ENSG00000136824/ENSG00000166451/ENSG00000167842/ENSG00000102901/ENSG00000117724/ENSG00000126787/ENSG00000138778/ENSG00000080986/ENSG00000123219","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0042100","GO:0042100","GO:0042100","B cell proliferation",41,0.656949496005224,2.18048945142098,9.66041563099686e-06,0.000429806627650284,0.000362200953586796,1447,"tags=39%, list=13%, signal=34%","ENSG00000012124/ENSG00000105369/ENSG00000150455/ENSG00000169508/ENSG00000081189/ENSG00000124762/ENSG00000010671/ENSG00000168918/ENSG00000177425/ENSG00000196950/ENSG00000110651/ENSG00000122122/ENSG00000198286/ENSG00000197329/ENSG00000123143/ENSG00000185950","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006275","GO:0006275","GO:0006275","regulation of DNA replication",79,-0.613524658474313,-1.84743741376223,1.24835617071144e-05,0.00053720245051107,0.000452704140250231,2057,"tags=46%, list=18%, signal=37%","ENSG00000121988/ENSG00000084073/ENSG00000113318/ENSG00000069275/ENSG00000111445/ENSG00000140534/ENSG00000183765/ENSG00000176208/ENSG00000147601/ENSG00000204371/ENSG00000256525/ENSG00000049541/ENSG00000165283/ENSG00000198783/ENSG00000134452/ENSG00000163918/ENSG00000006634/ENSG00000135336/ENSG00000097046/ENSG00000138375/ENSG00000152193/ENSG00000133119/ENSG00000112312/ENSG00000146648/ENSG00000159147/ENSG00000132646/ENSG00000112029/ENSG00000136982/ENSG00000164815/ENSG00000165891/ENSG00000129173/ENSG00000171320/ENSG00000161692/ENSG00000145386/ENSG00000168802/ENSG00000138798","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0033044","GO:0033044","GO:0033044","regulation of chromosome organization",207,-0.50794990797778,-1.70572334198092,1.52177102986543e-05,0.000644298218289797,0.000542954468465567,2410,"tags=31%, list=22%, signal=25%","ENSG00000187555/ENSG00000004897/ENSG00000047410/ENSG00000186868/ENSG00000141510/ENSG00000205629/ENSG00000130726/ENSG00000155827/ENSG00000153107/ENSG00000174953/ENSG00000166848/ENSG00000164754/ENSG00000128513/ENSG00000134283/ENSG00000119906/ENSG00000004487/ENSG00000086827/ENSG00000132475/ENSG00000096717/ENSG00000145736/ENSG00000110200/ENSG00000133302/ENSG00000089053/ENSG00000204569/ENSG00000130711/ENSG00000020922/ENSG00000113522/ENSG00000147601/ENSG00000092330/ENSG00000184304/ENSG00000143799/ENSG00000154473/ENSG00000075856/ENSG00000140451/ENSG00000149311/ENSG00000183207/ENSG00000053900/ENSG00000168556/ENSG00000181085/ENSG00000106028/ENSG00000178295/ENSG00000138411/ENSG00000146670/ENSG00000147316/ENSG00000164109/ENSG00000128789/ENSG00000124688/ENSG00000112029/ENSG00000040275/ENSG00000013573/ENSG00000115263/ENSG00000073111/ENSG00000178999/ENSG00000175063/ENSG00000131747/ENSG00000117724/ENSG00000013810/ENSG00000126787/ENSG00000112742/ENSG00000138778/ENSG00000169679/ENSG00000117650/ENSG00000166851/ENSG00000134057/ENSG00000080986","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0000184","GO:0000184","GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",92,0.499385609016757,1.96629020523894,3.13395899291895e-05,0.00116012476137884,0.000977644986882262,2587,"tags=62%, list=23%, signal=48%","ENSG00000233927/ENSG00000162244/ENSG00000231500/ENSG00000125691/ENSG00000189266/ENSG00000164587/ENSG00000167526/ENSG00000182899/ENSG00000197756/ENSG00000171858/ENSG00000174748/ENSG00000156482/ENSG00000142534/ENSG00000063177/ENSG00000083845/ENSG00000145592/ENSG00000134419/ENSG00000109475/ENSG00000105640/ENSG00000148303/ENSG00000137154/ENSG00000147604/ENSG00000112306/ENSG00000161016/ENSG00000182774/ENSG00000108107/ENSG00000136942/ENSG00000104408/ENSG00000221983/ENSG00000110700/ENSG00000142937/ENSG00000198918/ENSG00000198242/ENSG00000114391/ENSG00000188846/ENSG00000166441/ENSG00000118181/ENSG00000008988/ENSG00000149273/ENSG00000131469/ENSG00000171863/ENSG00000163682/ENSG00000170889/ENSG00000145425/ENSG00000142541/ENSG00000142676/ENSG00000198755/ENSG00000105372/ENSG00000174444/ENSG00000130255/ENSG00000197958/ENSG00000122026/ENSG00000172809/ENSG00000089009/ENSG00000115268/ENSG00000105193/ENSG00000168028","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0140527","GO:0140527","GO:0140527","reciprocal homologous recombination",35,-0.724097817248665,-1.94682635244562,4.26749637316594e-05,0.00145482830903384,0.00122599366072566,2169,"tags=63%, list=19%, signal=51%","ENSG00000164754/ENSG00000054796/ENSG00000113318/ENSG00000187790/ENSG00000162039/ENSG00000020922/ENSG00000113522/ENSG00000178966/ENSG00000149311/ENSG00000085999/ENSG00000198765/ENSG00000173715/ENSG00000120498/ENSG00000136492/ENSG00000154920/ENSG00000051180/ENSG00000204410/ENSG00000100918/ENSG00000197275/ENSG00000100814/ENSG00000131747/ENSG00000160207","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0050864","GO:0050864","GO:0050864","regulation of B cell activation",69,0.536074035546244,1.95250021048965,4.46476412660363e-05,0.00149693621652532,0.00126147827930946,1447,"tags=29%, list=13%, signal=25%","ENSG00000012124/ENSG00000211899/ENSG00000150455/ENSG00000169508/ENSG00000081189/ENSG00000124762/ENSG00000010671/ENSG00000168918/ENSG00000165025/ENSG00000177425/ENSG00000152518/ENSG00000167207/ENSG00000139370/ENSG00000196950/ENSG00000110651/ENSG00000122122/ENSG00000198286/ENSG00000197329/ENSG00000123143/ENSG00000185950","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE"
"GO:0030888","GO:0030888","GO:0030888","regulation of B cell proliferation",32,0.685100775114598,2.15674814206488,6.09381103242178e-05,0.00195076267806185,0.00164392090945242,1447,"tags=47%, list=13%, signal=41%","ENSG00000012124/ENSG00000150455/ENSG00000169508/ENSG00000081189/ENSG00000124762/ENSG00000010671/ENSG00000168918/ENSG00000177425/ENSG00000196950/ENSG00000110651/ENSG00000122122/ENSG00000198286/ENSG00000197329/ENSG00000123143/ENSG00000185950","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE"
"GO:0016458","GO:0016458","GO:0016458","gene silencing",159,-0.515811865689517,-1.69491941139864,6.64594366470761e-05,0.0021018797734768,0.00177126830835549,2550,"tags=33%, list=23%, signal=26%","ENSG00000126070/ENSG00000155561/ENSG00000113360/ENSG00000162961/ENSG00000134323/ENSG00000047410/ENSG00000141510/ENSG00000198791/ENSG00000074266/ENSG00000102978/ENSG00000177000/ENSG00000132475/ENSG00000058804/ENSG00000069248/ENSG00000096717/ENSG00000084073/ENSG00000119778/ENSG00000157020/ENSG00000213024/ENSG00000189403/ENSG00000113569/ENSG00000189060/ENSG00000102900/ENSG00000099284/ENSG00000131914/ENSG00000163002/ENSG00000128016/ENSG00000186666/ENSG00000106462/ENSG00000156802/ENSG00000124571/ENSG00000108559/ENSG00000104626/ENSG00000187475/ENSG00000211460/ENSG00000095627/ENSG00000164032/ENSG00000105968/ENSG00000115289/ENSG00000093000/ENSG00000075188/ENSG00000146648/ENSG00000173809/ENSG00000197837/ENSG00000184571/ENSG00000256453/ENSG00000188486/ENSG00000077800/ENSG00000183598/ENSG00000162639/ENSG00000152670/ENSG00000178997","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0002221","GO:0002221","GO:0002221","pattern recognition receptor signaling pathway",127,0.437772784149951,1.74868888598578,7.89565989616416e-05,0.0024673937175513,0.0020792893824297,2020,"tags=35%, list=18%, signal=29%","ENSG00000196664/ENSG00000143954/ENSG00000150455/ENSG00000163406/ENSG00000134321/ENSG00000120280/ENSG00000100600/ENSG00000010671/ENSG00000131378/ENSG00000162676/ENSG00000174130/ENSG00000198746/ENSG00000137265/ENSG00000167207/ENSG00000158270/ENSG00000139370/ENSG00000119457/ENSG00000110057/ENSG00000164733/ENSG00000160255/ENSG00000135047/ENSG00000101916/ENSG00000104312/ENSG00000025434/ENSG00000126368/ENSG00000114738/ENSG00000171132/ENSG00000160703/ENSG00000197329/ENSG00000163131/ENSG00000152223/ENSG00000145365/ENSG00000101966/ENSG00000105974/ENSG00000173039/ENSG00000205213/ENSG00000164251/ENSG00000118503/ENSG00000115267/ENSG00000184216/ENSG00000221983/ENSG00000147324/ENSG00000185507/ENSG00000051523","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
