"","X","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","immune_system_processes","inflammatory_response","regulation_of_immune_system_processes","regulation_of_inflammatory_response","immune_response_regulating_signaling_pathway","cytokine_production"
"GO:0043299","GO:0043299","GO:0043299","leukocyte degranulation",340,0.351781096812628,1.5436125789581,1.14281289791886e-05,0.000887587506332665,0.000760196027956385,2115,"tags=24%, list=15%, signal=21%","ENSG00000244734/ENSG00000244734/ENSG00000244734/ENSG00000244734/ENSG00000244734/ENSG00000127951/ENSG00000103196/ENSG00000100292/ENSG00000261371/ENSG00000123146/ENSG00000148346/ENSG00000101160/ENSG00000140678/ENSG00000143119/ENSG00000148346/ENSG00000101336/ENSG00000198805/ENSG00000064601/ENSG00000244734/ENSG00000163191/ENSG00000170266/ENSG00000137509/ENSG00000185475/ENSG00000110934/ENSG00000109861/ENSG00000001036/ENSG00000158825/ENSG00000092531/ENSG00000010671/ENSG00000104763/ENSG00000196415/ENSG00000023697/ENSG00000109323/ENSG00000051620/ENSG00000102393/ENSG00000101425/ENSG00000049860/ENSG00000241839/ENSG00000110719/ENSG00000038002/ENSG00000196743/ENSG00000165025/ENSG00000164713/ENSG00000197746/ENSG00000033627/ENSG00000143162/ENSG00000141012/ENSG00000139370/ENSG00000130038/ENSG00000033327/ENSG00000000938/ENSG00000085719/ENSG00000185896/ENSG00000125810/ENSG00000197081/ENSG00000108405/ENSG00000103544/ENSG00000204386/ENSG00000093072/ENSG00000177105/ENSG00000100299/ENSG00000110442/ENSG00000151651/ENSG00000164733/ENSG00000198805/ENSG00000165168/ENSG00000127329/ENSG00000128340/ENSG00000157404/ENSG00000105514/ENSG00000100554/ENSG00000164251/ENSG00000138246/ENSG00000114520/ENSG00000204386/ENSG00000196415/ENSG00000261371/ENSG00000183020/ENSG00000130038/ENSG00000197548/ENSG00000134516/ENSG00000255587/ENSG00000160255/ENSG00000165102/ENSG00000101152/ENSG00000166825/ENSG00000108828/ENSG00000172057/ENSG00000183020/ENSG00000106348/ENSG00000100284/ENSG00000005893/ENSG00000163754/ENSG00000180448/ENSG00000160796/ENSG00000166825/ENSG00000099940/ENSG00000148444/ENSG00000119655/ENSG00000166825/ENSG00000115828/ENSG00000109270/ENSG00000139725","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0071459","GO:0071459","GO:0071459","protein localization to chromosome, centromeric region",17,-0.849145518209568,-1.90490298514825,1.14917181957753e-05,0.000887587506332665,0.000760196027956385,629,"tags=50%, list=4%, signal=48%","ENSG00000178999/ENSG00000040275/ENSG00000167842/ENSG00000102901/ENSG00000170312/ENSG00000177602/ENSG00000174442/ENSG00000112742/ENSG00000080986","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0040017","GO:0040017","GO:0040017","positive regulation of locomotion",380,0.343575208622938,1.54575542168399,1.33891921425082e-05,0.000981127567500924,0.000840310701098547,1742,"tags=19%, list=12%, signal=17%","ENSG00000137801/ENSG00000183287/ENSG00000133789/ENSG00000142871/ENSG00000185652/ENSG00000113721/ENSG00000158856/ENSG00000150455/ENSG00000037280/ENSG00000100292/ENSG00000174600/ENSG00000176170/ENSG00000261371/ENSG00000124216/ENSG00000115232/ENSG00000154734/ENSG00000119630/ENSG00000183779/ENSG00000100600/ENSG00000099250/ENSG00000140678/ENSG00000127129/ENSG00000158856/ENSG00000130300/ENSG00000169313/ENSG00000146242/ENSG00000233608/ENSG00000140443/ENSG00000101280/ENSG00000145147/ENSG00000134954/ENSG00000198121/ENSG00000163191/ENSG00000183087/ENSG00000087589/ENSG00000182578/ENSG00000148400/ENSG00000034971/ENSG00000114378/ENSG00000075213/ENSG00000153071/ENSG00000105137/ENSG00000138623/ENSG00000154764/ENSG00000107562/ENSG00000177469/ENSG00000150594/ENSG00000149781/ENSG00000170962/ENSG00000076706/ENSG00000138623/ENSG00000121966/ENSG00000096968/ENSG00000107742/ENSG00000070193/ENSG00000019991/ENSG00000185033/ENSG00000153993/ENSG00000000938/ENSG00000154721/ENSG00000184481/ENSG00000085719/ENSG00000169836/ENSG00000057593/ENSG00000082684/ENSG00000166900/ENSG00000151651/ENSG00000068024/ENSG00000185950/ENSG00000111186/ENSG00000137710/ENSG00000128340/ENSG00000157404/ENSG00000165240/ENSG00000095539/ENSG00000157227/ENSG00000204472/ENSG00000164251/ENSG00000079691/ENSG00000182578/ENSG00000131016/ENSG00000150594/ENSG00000197461/ENSG00000168758/ENSG00000048052/ENSG00000124126/ENSG00000124216/ENSG00000039523/ENSG00000163513/ENSG00000132669/ENSG00000135046/ENSG00000128052/ENSG00000261371/ENSG00000099250/ENSG00000123384/ENSG00000100311/ENSG00000127129","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0043087","GO:0043087","GO:0043087","regulation of GTPase activity",351,0.349658599523053,1.56626962403898,1.35025925227949e-05,0.000981127567500924,0.000840310701098547,2810,"tags=28%, list=20%, signal=23%","ENSG00000162552/ENSG00000068831/ENSG00000132613/ENSG00000185652/ENSG00000004975/ENSG00000099250/ENSG00000111432/ENSG00000132613/ENSG00000145147/ENSG00000154783/ENSG00000188906/ENSG00000138835/ENSG00000164050/ENSG00000141968/ENSG00000105137/ENSG00000196415/ENSG00000198826/ENSG00000087258/ENSG00000076356/ENSG00000138639/ENSG00000163219/ENSG00000185532/ENSG00000196576/ENSG00000031081/ENSG00000047648/ENSG00000164056/ENSG00000105186/ENSG00000079337/ENSG00000185989/ENSG00000116991/ENSG00000077585/ENSG00000213445/ENSG00000135439/ENSG00000177105/ENSG00000151693/ENSG00000121749/ENSG00000136111/ENSG00000074964/ENSG00000137710/ENSG00000116285/ENSG00000164691/ENSG00000177963/ENSG00000119522/ENSG00000136040/ENSG00000153317/ENSG00000103197/ENSG00000069966/ENSG00000105963/ENSG00000105538/ENSG00000135905/ENSG00000145819/ENSG00000164251/ENSG00000167202/ENSG00000076356/ENSG00000131584/ENSG00000089639/ENSG00000124126/ENSG00000186716/ENSG00000164741/ENSG00000089820/ENSG00000132669/ENSG00000196415/ENSG00000144843/ENSG00000145087/ENSG00000072818/ENSG00000006740/ENSG00000084070/ENSG00000099250/ENSG00000198844/ENSG00000131374/ENSG00000196914/ENSG00000134516/ENSG00000047648/ENSG00000143248/ENSG00000088387/ENSG00000128512/ENSG00000130340/ENSG00000089820/ENSG00000128805/ENSG00000124143/ENSG00000075884/ENSG00000076864/ENSG00000180448/ENSG00000140750/ENSG00000071205/ENSG00000165895/ENSG00000196220/ENSG00000126353/ENSG00000114790/ENSG00000109436/ENSG00000142459/ENSG00000134215/ENSG00000067208/ENSG00000071189/ENSG00000167291/ENSG00000137936/ENSG00000126016/ENSG00000109756/ENSG00000164506/ENSG00000113916/ENSG00000004399/ENSG00000105122/ENSG00000011454/ENSG00000197283/ENSG00000105971/ENSG00000158769/ENSG00000137962/ENSG00000139835/ENSG00000073712/ENSG00000076928/ENSG00000196576/ENSG00000181104/ENSG00000076864/ENSG00000144283/ENSG00000114993/ENSG00000127084/ENSG00000167037/ENSG00000155093/ENSG00000168421/ENSG00000107099/ENSG00000137962","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051383","GO:0051383","GO:0051383","kinetochore organization",15,-0.874695014408675,-1.91745852449105,1.42262185860013e-05,0.00101992503115905,0.000873539737736922,528,"tags=67%, list=4%, signal=64%","ENSG00000143228/ENSG00000166451/ENSG00000167842/ENSG00000136824/ENSG00000102901/ENSG00000138778/ENSG00000117724/ENSG00000126787/ENSG00000123219/ENSG00000080986","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051983","GO:0051983","GO:0051983","regulation of chromosome segregation",59,-0.671450472197817,-1.87011111993169,1.49484364278282e-05,0.00104386678795367,0.000894045240898818,2497,"tags=45%, list=18%, signal=38%","ENSG00000175643/ENSG00000181085/ENSG00000110200/ENSG00000128789/ENSG00000154473/ENSG00000149311/ENSG00000053900/ENSG00000164754/ENSG00000143452/ENSG00000138411/ENSG00000163029/ENSG00000124688/ENSG00000164109/ENSG00000112029/ENSG00000178999/ENSG00000040275/ENSG00000178295/ENSG00000128789/ENSG00000013810/ENSG00000175063/ENSG00000112742/ENSG00000138778/ENSG00000169679/ENSG00000148773/ENSG00000117724/ENSG00000126787/ENSG00000166851/ENSG00000134057/ENSG00000080986","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006897","GO:0006897","GO:0006897","endocytosis",404,0.337459660153887,1.53687540512557,1.94677711648831e-05,0.00124252368137533,0.00106418979591771,1929,"tags=21%, list=14%, signal=18%","ENSG00000244734/ENSG00000244734/ENSG00000012124/ENSG00000211899/ENSG00000130643/ENSG00000244734/ENSG00000244734/ENSG00000244734/ENSG00000188536/ENSG00000137801/ENSG00000007908/ENSG00000175471/ENSG00000019169/ENSG00000185652/ENSG00000158270/ENSG00000176170/ENSG00000115232/ENSG00000135047/ENSG00000162139/ENSG00000136717/ENSG00000107611/ENSG00000171044/ENSG00000244734/ENSG00000175471/ENSG00000135047/ENSG00000132329/ENSG00000120500/ENSG00000110934/ENSG00000116675/ENSG00000140368/ENSG00000188906/ENSG00000074317/ENSG00000129048/ENSG00000153071/ENSG00000164690/ENSG00000134243/ENSG00000144366/ENSG00000166126/ENSG00000163956/ENSG00000170835/ENSG00000167601/ENSG00000163219/ENSG00000166311/ENSG00000028528/ENSG00000166923/ENSG00000072274/ENSG00000166923/ENSG00000165025/ENSG00000205302/ENSG00000168077/ENSG00000162139/ENSG00000142408/ENSG00000102003/ENSG00000131238/ENSG00000099785/ENSG00000138760/ENSG00000170835/ENSG00000104140/ENSG00000115234/ENSG00000168079/ENSG00000110169/ENSG00000041353/ENSG00000197081/ENSG00000129048/ENSG00000177105/ENSG00000110651/ENSG00000047249/ENSG00000086300/ENSG00000187391/ENSG00000070718/ENSG00000152672/ENSG00000110651/ENSG00000119522/ENSG00000128340/ENSG00000103197/ENSG00000137478/ENSG00000109103/ENSG00000204472/ENSG00000164251/ENSG00000079691/ENSG00000122679/ENSG00000138246/ENSG00000103319/ENSG00000105290/ENSG00000163513/ENSG00000171365/ENSG00000260903/ENSG00000132669/ENSG00000183020/ENSG00000131374/ENSG00000123384/ENSG00000136878/ENSG00000125733/ENSG00000116574/ENSG00000134516/ENSG00000114738/ENSG00000118473/ENSG00000160255/ENSG00000196586/ENSG00000141458/ENSG00000025434/ENSG00000183020/ENSG00000196535/ENSG00000197594/ENSG00000130340/ENSG00000024422/ENSG00000100284","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0072593","GO:0072593","GO:0072593","reactive oxygen species metabolic process",182,0.4236680119478,1.75909063070067,2.20000889632016e-05,0.00134425543585381,0.00115132044514362,1480,"tags=19%, list=10%, signal=17%","ENSG00000213931/ENSG00000244734/ENSG00000244734/ENSG00000244734/ENSG00000213931/ENSG00000244734/ENSG00000244734/ENSG00000188536/ENSG00000137801/ENSG00000213931/ENSG00000142871/ENSG00000113721/ENSG00000174004/ENSG00000137880/ENSG00000168209/ENSG00000158517/ENSG00000124762/ENSG00000080546/ENSG00000167419/ENSG00000244734/ENSG00000137509/ENSG00000116717/ENSG00000188906/ENSG00000141968/ENSG00000102393/ENSG00000096968/ENSG00000165025/ENSG00000174130/ENSG00000196139/ENSG00000116701/ENSG00000196139/ENSG00000153904/ENSG00000107957/ENSG00000174059/ENSG00000107957/ENSG00000138061/ENSG00000115705/ENSG00000068024/ENSG00000165168/ENSG00000128340/ENSG00000256053/ENSG00000165240/ENSG00000165646/ENSG00000164251","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1905818","GO:1905818","GO:1905818","regulation of chromosome separation",49,-0.691621077749993,-1.88624565686959,2.38081028065077e-05,0.00142029590326318,0.00121644716321494,2283,"tags=44%, list=16%, signal=37%","ENSG00000110200/ENSG00000128789/ENSG00000154473/ENSG00000149311/ENSG00000053900/ENSG00000164754/ENSG00000138411/ENSG00000124688/ENSG00000164109/ENSG00000112029/ENSG00000178999/ENSG00000040275/ENSG00000178295/ENSG00000128789/ENSG00000013810/ENSG00000175063/ENSG00000112742/ENSG00000138778/ENSG00000169679/ENSG00000117724/ENSG00000126787/ENSG00000166851/ENSG00000134057/ENSG00000080986","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0034728","GO:0034728","GO:0034728","nucleosome organization",77,-0.632708061527487,-1.81765233511277,2.40751955140239e-05,0.00142029590326318,0.00121644716321494,2368,"tags=37%, list=17%, signal=31%","ENSG00000189060/ENSG00000188486/ENSG00000118900/ENSG00000178028/ENSG00000188486/ENSG00000075856/ENSG00000125398/ENSG00000187475/ENSG00000119335/ENSG00000187475/ENSG00000162521/ENSG00000187475/ENSG00000187475/ENSG00000127616/ENSG00000187475/ENSG00000105011/ENSG00000164104/ENSG00000125398/ENSG00000196497/ENSG00000127616/ENSG00000197837/ENSG00000102384/ENSG00000129534/ENSG00000167670/ENSG00000073111/ENSG00000188486/ENSG00000188312/ENSG00000101812/ENSG00000159055/ENSG00000166451/ENSG00000068878/ENSG00000132780/ENSG00000183598/ENSG00000102901/ENSG00000188486/ENSG00000159259/ENSG00000100162/ENSG00000123219","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051272","GO:0051272","GO:0051272","positive regulation of cellular component movement",381,0.347447864437681,1.56756450874467,2.43011387577111e-05,0.00142029590326318,0.00121644716321494,1742,"tags=19%, list=12%, signal=17%","ENSG00000130643/ENSG00000137801/ENSG00000183287/ENSG00000133789/ENSG00000142871/ENSG00000185652/ENSG00000113721/ENSG00000158856/ENSG00000150455/ENSG00000037280/ENSG00000100292/ENSG00000174600/ENSG00000176170/ENSG00000261371/ENSG00000124216/ENSG00000115232/ENSG00000154734/ENSG00000119630/ENSG00000183779/ENSG00000100600/ENSG00000099250/ENSG00000137285/ENSG00000140678/ENSG00000127129/ENSG00000158856/ENSG00000130300/ENSG00000169313/ENSG00000233608/ENSG00000140443/ENSG00000101280/ENSG00000134954/ENSG00000198121/ENSG00000163191/ENSG00000183087/ENSG00000087589/ENSG00000182578/ENSG00000148400/ENSG00000034971/ENSG00000114378/ENSG00000075213/ENSG00000153071/ENSG00000105137/ENSG00000138623/ENSG00000154764/ENSG00000107562/ENSG00000177469/ENSG00000150594/ENSG00000149781/ENSG00000170962/ENSG00000076706/ENSG00000138623/ENSG00000121966/ENSG00000096968/ENSG00000107742/ENSG00000070193/ENSG00000019991/ENSG00000185033/ENSG00000153993/ENSG00000000938/ENSG00000154721/ENSG00000184481/ENSG00000085719/ENSG00000169836/ENSG00000057593/ENSG00000082684/ENSG00000151651/ENSG00000068024/ENSG00000185950/ENSG00000111186/ENSG00000137710/ENSG00000128340/ENSG00000157404/ENSG00000165240/ENSG00000095539/ENSG00000157227/ENSG00000204472/ENSG00000164251/ENSG00000079691/ENSG00000182578/ENSG00000131016/ENSG00000150594/ENSG00000197461/ENSG00000168758/ENSG00000048052/ENSG00000124126/ENSG00000124216/ENSG00000039523/ENSG00000163513/ENSG00000132669/ENSG00000135046/ENSG00000165714/ENSG00000128052/ENSG00000261371/ENSG00000099250/ENSG00000123384/ENSG00000100311/ENSG00000127129","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0090066","GO:0090066","GO:0090066","regulation of anatomical structure size",379,0.33741111556278,1.51742737265552,2.59320639514714e-05,0.00149931943943077,0.00128412880348259,2795,"tags=27%, list=20%, signal=23%","ENSG00000274286/ENSG00000179242/ENSG00000133789/ENSG00000151617/ENSG00000170214/ENSG00000075340/ENSG00000054598/ENSG00000158856/ENSG00000123454/ENSG00000115956/ENSG00000163157/ENSG00000121064/ENSG00000099250/ENSG00000179604/ENSG00000136717/ENSG00000127129/ENSG00000128271/ENSG00000158856/ENSG00000101336/ENSG00000091129/ENSG00000170214/ENSG00000145147/ENSG00000128283/ENSG00000129682/ENSG00000133019/ENSG00000162490/ENSG00000106683/ENSG00000188906/ENSG00000136160/ENSG00000075213/ENSG00000141968/ENSG00000111199/ENSG00000108684/ENSG00000265107/ENSG00000138623/ENSG00000154764/ENSG00000128283/ENSG00000184160/ENSG00000107562/ENSG00000070182/ENSG00000125753/ENSG00000150594/ENSG00000050405/ENSG00000134248/ENSG00000138623/ENSG00000185532/ENSG00000172819/ENSG00000162946/ENSG00000143320/ENSG00000185033/ENSG00000188176/ENSG00000160460/ENSG00000153993/ENSG00000149564/ENSG00000188186/ENSG00000108405/ENSG00000082684/ENSG00000164961/ENSG00000109062/ENSG00000251322/ENSG00000265107/ENSG00000070961/ENSG00000108342/ENSG00000143320/ENSG00000137710/ENSG00000166148/ENSG00000023287/ENSG00000137478/ENSG00000165240/ENSG00000095539/ENSG00000164251/ENSG00000079691/ENSG00000132854/ENSG00000148700/ENSG00000150594/ENSG00000158528/ENSG00000168758/ENSG00000124126/ENSG00000130558/ENSG00000089820/ENSG00000163623/ENSG00000132970/ENSG00000204673/ENSG00000006638/ENSG00000174233/ENSG00000099250/ENSG00000123384/ENSG00000127129/ENSG00000066084/ENSG00000120907/ENSG00000128512/ENSG00000182484/ENSG00000130340/ENSG00000089820/ENSG00000168398/ENSG00000146828/ENSG00000124143/ENSG00000171132/ENSG00000133789/ENSG00000213949/ENSG00000079805/ENSG00000165895/ENSG00000126353/ENSG00000077264/ENSG00000104783/ENSG00000134215/ENSG00000130787/ENSG00000136717/ENSG00000169252/ENSG00000115414/ENSG00000092421/ENSG00000196639/ENSG00000105974/ENSG00000066084/ENSG00000165731/ENSG00000183023/ENSG00000011405/ENSG00000158528/ENSG00000188603/ENSG00000151239/ENSG00000143434/ENSG00000130429/ENSG00000164116/ENSG00000167680/ENSG00000133104/ENSG00000147065/ENSG00000107562/ENSG00000181104/ENSG00000111664/ENSG00000179820/ENSG00000177119/ENSG00000073803/ENSG00000169252/ENSG00000106299/ENSG00000180353","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0044784","GO:0044784","GO:0044784","metaphase/anaphase transition of cell cycle",48,-0.696784837134691,-1.89284688436946,2.74015755408813e-05,0.00156296485604882,0.00133863947715193,2283,"tags=46%, list=16%, signal=39%","ENSG00000110200/ENSG00000128789/ENSG00000154473/ENSG00000149311/ENSG00000053900/ENSG00000164754/ENSG00000138411/ENSG00000124688/ENSG00000164109/ENSG00000112029/ENSG00000178999/ENSG00000040275/ENSG00000178295/ENSG00000128789/ENSG00000013810/ENSG00000175063/ENSG00000112742/ENSG00000138778/ENSG00000169679/ENSG00000117724/ENSG00000126787/ENSG00000166851/ENSG00000134057/ENSG00000080986","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006334","GO:0006334","GO:0006334","nucleosome assembly",54,-0.67478342913912,-1.86077132720879,2.7614220071534e-05,0.00156296485604882,0.00133863947715193,2368,"tags=51%, list=17%, signal=43%","ENSG00000132475/ENSG00000151725/ENSG00000189060/ENSG00000188486/ENSG00000118900/ENSG00000188486/ENSG00000075856/ENSG00000125398/ENSG00000187475/ENSG00000119335/ENSG00000187475/ENSG00000162521/ENSG00000187475/ENSG00000187475/ENSG00000187475/ENSG00000105011/ENSG00000164104/ENSG00000125398/ENSG00000196497/ENSG00000197837/ENSG00000102384/ENSG00000129534/ENSG00000167670/ENSG00000073111/ENSG00000188486/ENSG00000188312/ENSG00000101812/ENSG00000159055/ENSG00000166451/ENSG00000132780/ENSG00000183598/ENSG00000102901/ENSG00000188486/ENSG00000159259/ENSG00000100162/ENSG00000123219","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0048872","GO:0048872","GO:0048872","homeostasis of number of cells",175,0.422558488815512,1.74856325952661,2.97251804950886e-05,0.00164775562393909,0.00141126060408044,2819,"tags=28%, list=20%, signal=23%","ENSG00000004939/ENSG00000158578/ENSG00000162367/ENSG00000158856/ENSG00000100292/ENSG00000158856/ENSG00000169508/ENSG00000177628/ENSG00000081189/ENSG00000134954/ENSG00000148400/ENSG00000178467/ENSG00000066336/ENSG00000119919/ENSG00000183018/ENSG00000143479/ENSG00000120279/ENSG00000168918/ENSG00000167601/ENSG00000110719/ENSG00000096968/ENSG00000153208/ENSG00000126603/ENSG00000139370/ENSG00000056586/ENSG00000136603/ENSG00000143195/ENSG00000204103/ENSG00000118689/ENSG00000105612/ENSG00000157404/ENSG00000184588/ENSG00000173757/ENSG00000066336/ENSG00000119457/ENSG00000135905/ENSG00000119919/ENSG00000107798/ENSG00000135046/ENSG00000125735/ENSG00000157514/ENSG00000064393/ENSG00000148400/ENSG00000164587/ENSG00000198286/ENSG00000106004/ENSG00000123143/ENSG00000126353/ENSG00000122122/ENSG00000185811/ENSG00000113916/ENSG00000205213/ENSG00000182774/ENSG00000137154/ENSG00000163430/ENSG00000181104/ENSG00000051382/ENSG00000179348/ENSG00000171791/ENSG00000147324/ENSG00000172845/ENSG00000161048/ENSG00000180353/ENSG00000132842","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0090181","GO:0090181","GO:0090181","regulation of cholesterol metabolic process",48,-0.691532716358954,-1.87857926556253,3.49843123355863e-05,0.0018383384446511,0.00157448992205565,1936,"tags=47%, list=14%, signal=41%","ENSG00000062282/ENSG00000278540/ENSG00000111684/ENSG00000172893/ENSG00000198911/ENSG00000170522/ENSG00000099194/ENSG00000099194/ENSG00000100003/ENSG00000109929/ENSG00000130203/ENSG00000167910/ENSG00000167508/ENSG00000111664/ENSG00000084674/ENSG00000099194/ENSG00000169710/ENSG00000079459/ENSG00000160752/ENSG00000110921/ENSG00000149809/ENSG00000084674/ENSG00000001630/ENSG00000112972/ENSG00000113161/ENSG00000160285/ENSG00000104549","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0002042","GO:0002042","GO:0002042","cell migration involved in sprouting angiogenesis",43,0.670476037398511,2.23065678078985,3.5792560904372e-05,0.0018383384446511,0.00157448992205565,3032,"tags=47%, list=21%, signal=37%","ENSG00000137801/ENSG00000100292/ENSG00000099250/ENSG00000179388/ENSG00000145147/ENSG00000148400/ENSG00000128917/ENSG00000125266/ENSG00000166923/ENSG00000166923/ENSG00000100065/ENSG00000123358/ENSG00000173269/ENSG00000048052/ENSG00000006638/ENSG00000135046/ENSG00000128052/ENSG00000099250/ENSG00000106511/ENSG00000148400/ENSG00000169855/ENSG00000011405/ENSG00000179348/ENSG00000136826/ENSG00000125266/ENSG00000133121/ENSG00000102359","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1990748","GO:1990748","GO:1990748","cellular detoxification",62,0.592664387372613,2.0730529340335,3.67027515703015e-05,0.00184932173271592,0.00158389682774236,448,"tags=20%, list=3%, signal=19%","ENSG00000213931/ENSG00000244734/ENSG00000244734/ENSG00000244734/ENSG00000213931/ENSG00000244734/ENSG00000244734/ENSG00000188536/ENSG00000213931/ENSG00000095303/ENSG00000167210/ENSG00000080546/ENSG00000167419/ENSG00000164938/ENSG00000244734","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0008217","GO:0008217","GO:0008217","regulation of blood pressure",107,0.513831977592902,2.00628757840811,3.68007114377168e-05,0.00184932173271592,0.00158389682774236,1755,"tags=29%, list=12%, signal=26%","ENSG00000244734/ENSG00000244734/ENSG00000244734/ENSG00000244734/ENSG00000244734/ENSG00000274286/ENSG00000151617/ENSG00000170214/ENSG00000100292/ENSG00000095303/ENSG00000113389/ENSG00000177674/ENSG00000121064/ENSG00000101160/ENSG00000127129/ENSG00000102032/ENSG00000170214/ENSG00000244734/ENSG00000183087/ENSG00000137509/ENSG00000128165/ENSG00000136160/ENSG00000103647/ENSG00000108684/ENSG00000265107/ENSG00000139567/ENSG00000186115/ENSG00000169836/ENSG00000108405/ENSG00000153904/ENSG00000174059/ENSG00000265107/ENSG00000070961/ENSG00000166148/ENSG00000176387/ENSG00000118432/ENSG00000164251/ENSG00000006638/ENSG00000145244/ENSG00000100311/ENSG00000127129/ENSG00000120907","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0010506","GO:0010506","GO:0010506","regulation of autophagy",248,0.386969330280794,1.73162785679712,4.00616516923206e-05,0.00195828637408735,0.00167722225984596,3138,"tags=32%, list=22%, signal=26%","ENSG00000166289/ENSG00000100292/ENSG00000177628/ENSG00000080546/ENSG00000064601/ENSG00000164938/ENSG00000150907/ENSG00000115592/ENSG00000061337/ENSG00000188906/ENSG00000176720/ENSG00000175197/ENSG00000112561/ENSG00000136436/ENSG00000134248/ENSG00000113732/ENSG00000197746/ENSG00000033627/ENSG00000019991/ENSG00000188186/ENSG00000077585/ENSG00000172803/ENSG00000149639/ENSG00000047249/ENSG00000171206/ENSG00000167207/ENSG00000131100/ENSG00000118689/ENSG00000159720/ENSG00000023287/ENSG00000107643/ENSG00000114573/ENSG00000103197/ENSG00000105538/ENSG00000100554/ENSG00000101255/ENSG00000117410/ENSG00000147416/ENSG00000136888/ENSG00000177058/ENSG00000150907/ENSG00000128052/ENSG00000114573/ENSG00000197548/ENSG00000120907/ENSG00000143384/ENSG00000104312/ENSG00000163820/ENSG00000172057/ENSG00000141458/ENSG00000078804/ENSG00000153558/ENSG00000123395/ENSG00000109270/ENSG00000150867/ENSG00000100330/ENSG00000058056/ENSG00000168890/ENSG00000106617/ENSG00000169252/ENSG00000116954/ENSG00000123240/ENSG00000083750/ENSG00000116209/ENSG00000163874/ENSG00000011405/ENSG00000188603/ENSG00000156508/ENSG00000176171/ENSG00000204308/ENSG00000141568/ENSG00000129515/ENSG00000069329/ENSG00000136436/ENSG00000163874/ENSG00000116288/ENSG00000051382/ENSG00000171791/ENSG00000177076/ENSG00000176641/ENSG00000169252/ENSG00000143882/ENSG00000070770/ENSG00000173846/ENSG00000110321/ENSG00000019991/ENSG00000204977/ENSG00000116586/ENSG00000198382/ENSG00000069869/ENSG00000163331/ENSG00000150995/ENSG00000111725/ENSG00000171130/ENSG00000155097/ENSG00000130766","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0098754","GO:0098754","GO:0098754","detoxification",68,0.585096352426153,2.05537439116479,4.05231764452719e-05,0.00196300107879484,0.00168126028400251,448,"tags=20%, list=3%, signal=19%","ENSG00000213931/ENSG00000244734/ENSG00000244734/ENSG00000244734/ENSG00000213931/ENSG00000244734/ENSG00000244734/ENSG00000188536/ENSG00000213931/ENSG00000095303/ENSG00000163406/ENSG00000167210/ENSG00000080546/ENSG00000167419/ENSG00000164938/ENSG00000244734","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
